BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,timestamp,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
2.801801579359911,1,Esmee,74.77678571428571,189.0,-20.485470463333332,0.12325407638524752,-0.12166613507691089,0.05426019867328713,0.21000198812752474,8.213624142,96.54143177
2.803948428778824,1,Esmee,71.69117647058823,190.0,-16.957545007,0.161829863384,-0.2281330662792,0.03977463197624,0.30230783035569997,8.272230979,94.55647224
2.802849220592919,1,Esmee,70.3125,191.0,-16.177232954444445,0.19531720789101584,-0.28901353027039606,0.05228363136688119,0.3815924233841584,8.38452017,93.336882465
2.7889388351267805,1,Esmee,70.3125,192.0,-17.885861384444446,0.17849965595663,-0.2644804434294,0.02374105794996,0.3539168053205,8.3768735365,95.57225324
2.7430249800481574,1,Esmee,67.1875,193.0,-16.807084957999997,0.17303221347745545,-0.21045384476019802,0.06644748657335645,0.3430347580643564,7.3394854925,92.470232535
2.763648689529519,1,Esmee,68.84765625,194.0,-19.680282095555555,0.19936102834993,-0.21396500547590003,0.0528151975741,0.381847734761,8.0639177485,96.16806285000001
2.426631942792066,1,Esmee,74.77678571428571,195.0,-18.81684924111111,0.26720340901653467,-0.1501392486709406,0.06309946931169307,0.36813042694752474,8.100826138,80.887936355
2.0582056984682056,1,Esmee,82.03125,196.0,-18.956069027,0.7094155977267327,0.10050549004265345,0.09924103400144556,0.7361506459722772,8.851974592,62.534937459999995
2.3150842346571556,1,Esmee,73.2421875,197.0,-21.09098242,0.614641444866,0.10914724539635,0.09924654543215,0.653612380445,8.116554986499999,67.726137225
2.485565037707975,1,Esmee,115.88541666666667,198.0,-20.011027243333334,0.43561458678019804,0.08856595474119802,0.11005837716764355,0.4850326936227723,7.866106899,68.84487891
2.445401855207888,1,Esmee,75.0,199.0,-19.57133917,0.358649192791,0.16594786861783,0.09130047757145,0.42663242011900004,8.554235273,68.73395907
2.3472558666702557,1,Esmee,72.35054347826087,200.0,-22.613473387,0.633407436660396,0.35984508039801977,0.12467883623530693,0.7477923658564356,9.534217319,50.24723913
2.2254178713426986,1,Esmee,70.3125,201.0,-22.437682782222222,0.56208931955,0.393070554303,0.12125491551255,0.714776132297,7.7293067010000005,65.7428864
2.428974058574546,1,Esmee,74.44852941176471,202.0,-23.04035106888889,0.3154505574376238,0.33531620758415837,0.11300192342028713,0.4907688223405941,9.092141804,64.398667265
2.7725297527795667,1,Esmee,73.50852272727273,203.0,-23.219104036666668,0.264145977583,0.307868607179,0.11691706502027,0.429920537557,8.672220548,65.84708121
2.4646452336145113,1,Esmee,83.55978260869566,204.0,-23.457291906000002,0.2252115672069307,0.2713404780009901,0.10891788643844653,0.37870772233861383,9.5810319585,65.572108105
2.5357601788255173,1,Esmee,75.40760869565217,205.0,-25.301747072222224,0.2302407222980198,0.2415105976118812,0.10608268156673692,0.36952396648910896,9.871807115,64.452685495
2.827454651053809,1,Esmee,65.10416666666667,206.0,-23.612285803333336,0.2039650610894,0.2112069140588,0.10628039503056,0.323297852702,9.553540639000001,59.948761715
2.824549913867916,1,Esmee,72.54464285714286,207.0,-25.480774206666666,0.3243844521980198,0.22516391023465349,0.1095155529278218,0.4126845992772277,10.28149081,54.805460965
2.73477461934664,1,Esmee,85.9375,208.0,-24.571941247,0.410620700926,0.23964095605699998,0.11437094759637001,0.493031638439,10.575033099999999,53.4584136
2.6234930280792734,1,Esmee,78.46467391304348,209.0,-25.359404824444443,0.2737119936118812,0.18018565549900992,0.10783227848636634,0.3472667211435644,10.494161080000001,52.882277169999995
2.5453372520317807,1,Esmee,114.1304347826087,210.0,-26.72359185222222,0.244221886994,0.1522115442918,0.10730666908690001,0.30856231721099997,10.571900915,51.653543764999995
2.518842423475471,1,Esmee,470.703125,211.0,-27.160650295,-0.010064589416435643,0.05062652611141585,0.09098276239513862,0.14214346759663365,9.4153559065,63.803283065
2.513194192985047,1,Esmee,1263.5869565217392,212.0,-25.454110828888886,-0.42380903014778315,-0.1140593503949208,0.06015624147158416,0.4588092370654456,7.7589153225,86.42736239999999
2.5522238529442856,1,Esmee,106.4453125,213.0,-21.845742864444443,-0.656489303451,-0.20078138117199998,0.039184963666546,0.688962139845,9.074303845,101.59447213
2.5656352467039856,1,Esmee,111.07336956521739,214.0,-23.446462144,-0.5625507901841584,-0.15860187033168316,0.04136485927231288,0.5865755901623763,8.562720066,100.191440755
2.7208234087935534,1,Esmee,102.5390625,215.0,-25.530986976666668,-0.48387726082599997,-0.12420391486910001,0.042850694257055996,0.502250432099,8.8224084035,95.020812635
3.1423598718342443,1,Esmee,88.65489130434783,216.0,-24.765890523333333,-0.4169136117287129,-0.09355050201495049,0.04673123117102872,0.4306757831178218,8.554037821000001,103.289474345
2.911218700172234,1,Esmee,83.0078125,217.0,-26.555102594444445,-0.359031736102,-0.07085790852229999,0.04363306925285,0.36991549150799996,8.198357909,100.02034387500001
2.9568558470757735,1,Esmee,126.3586956521739,218.0,-28.097824978,-0.31039922490594063,-0.052624309836247524,0.048519755495214555,0.32241323279900985,8.4044028915,100.04684978
2.8888401583827954,1,Esmee,123.30163043478261,219.0,-26.602814445555556,-0.27014233864356435,-0.039239190860792084,0.049466518129128716,0.2817025280287129,7.144364232,102.5280396
2.8260670285497924,1,Esmee,78.125,220.0,-26.37963634888889,-0.23394993287799998,-0.028832458121887998,0.050651932436245,0.24546276292799998,8.4296924105,100.11964663
2.983573174888584,1,Esmee,103.94021739130434,221.0,-28.78542896777778,-0.20116969842970298,-0.018578106456524753,0.051696345132405945,0.21530948098217823,12.004079595,95.76358159
2.9025759947221488,1,Esmee,146.484375,222.0,-27.216412271000003,-0.17956221536400002,-0.010101282848399699,0.0524784564254,0.191522807431,12.342737485,89.534532945
2.8848327427625486,1,Esmee,86.61684782608695,223.0,-28.193788532222225,-0.15857652522178217,-0.004211179186491089,0.05403938812789109,0.1702035617851485,11.50261953,89.522554025
2.9064659641360326,1,Esmee,116.2109375,224.0,-27.68059719,-0.1366066786105,0.0028893051357526,0.054937555593127005,0.150987498521,10.764275354999999,89.974167515
2.8577165918795306,1,Esmee,425.95108695652175,225.0,-27.409196255,-0.12061977339138615,0.00694325162189208,0.054677550927960394,0.13587944929960397,11.095171515,88.9800937
2.837903955982942,1,Esmee,1850.5434782608695,226.0,-27.65094988888889,-0.10530019185871287,0.009678775941111684,0.057283122327485156,0.12260399922950495,11.313450549999999,89.88952177
2.830173452728776,1,Esmee,1748.046875,227.0,-24.590240228888888,-0.0924325967356,0.009008007011076,0.05508863010413,0.1105479717276,11.268556595,90.233263725
2.816848429291745,1,Esmee,1526.4945652173913,228.0,-24.531397863333336,-0.08368333374544554,0.01103150612465406,0.0578893280680198,0.10413226491445544,10.68209944,91.44275400000001
2.7906658257879537,1,Esmee,1443.359375,229.0,-23.600271356,-0.0739596529591,0.013941139134634,0.055024825286899996,0.0956246811614,11.44838544,88.700972775
2.8147047050702443,1,Esmee,1792.4592391304348,230.0,-20.821819565555558,-0.06589606709287128,0.014261247531721782,0.056622884840396036,0.0908044072129703,11.714043669999999,88.132043345
2.8441560834047004,1,Esmee,1164.0625,231.0,-24.414974163333333,-0.05734039856209,0.01530527700448,0.05799891797222,0.0893886832008,10.72072523,91.541453435
2.842639050803643,1,Esmee,784.6467391304348,232.0,-23.134482367777778,-0.05131370258135644,0.014010536581781289,0.05733562569282079,0.084309757039901,11.663466785,89.035856465
2.835590976098185,1,Esmee,83.984375,233.0,-22.636908812999998,-0.04988403465435644,0.016529213145754455,0.05797212695673267,0.08151230741851485,10.856811855,88.31788732999999
2.8226785883931247,1,Esmee,101.90217391304348,234.0,-28.806881219999998,-0.0460909003055,0.019352798616547998,0.057759761006200006,0.08152758414759999,11.06138238,90.57928279
2.8039281219707157,1,Esmee,93.75,235.0,-28.245618144999998,-0.04214292964237624,0.019282215429355147,0.06077135119069307,0.07983298864663367,11.092462335,89.407269695
2.8049590450980815,1,Esmee,106.4453125,236.0,-27.392981193333334,-0.0390341642953,0.021174232604533997,0.056760056698500004,0.0745687578608,10.792763990000001,89.73736447499999
2.6411506240239424,1,Esmee,64.19836956521739,237.0,-26.89622542888889,-0.034895311132949504,0.024891362564544554,0.059526612133168316,0.07598164830920792,10.476406165,90.75131066
2.6222089546556435,1,Esmee,72.265625,238.0,-25.061363132222223,-0.22429807775819502,-0.051233981822436,0.04412355709116,0.2630127637317,11.163668614999999,104.276572725
2.6514950553975143,1,Esmee,72.35054347826087,239.0,-24.968206279,-0.6319661761623762,-0.19293583053366337,0.029567667494039603,0.6634504562514851,11.56627033,112.2627284
2.6727170064485843,1,Esmee,71.3778409090909,240.0,-25.828651574444443,-0.560417037802,-0.15523306520900002,0.034594893533182,0.5837139903890001,11.839695655,112.16665090000001
2.6797068513028455,1,Esmee,73.66071428571429,241.0,-24.603360535555552,-0.5094092152465346,-0.12481343364039604,0.03933251763337723,0.5270235250495049,11.848477299999999,113.005341
2.664170796840304,1,Esmee,69.29347826086956,242.0,-24.094784347,-0.4611532885831683,-0.1004152923990099,0.04259624815188119,0.4749992853485149,12.0099435,111.69618435000001
2.6535495283286843,1,Esmee,83.984375,243.0,-24.746955255555555,-0.421665893215,-0.08114212589679999,0.05157660527175,0.434285133251,12.03663224,112.45185624999999
2.650493314362642,1,Esmee,73.3695652173913,244.0,-24.948173561111112,-0.388296814019802,-0.06684277572356435,0.05074745202890099,0.4001673060643564,11.717894165,111.39537705000001
2.6443972123294253,1,Esmee,77.44565217391305,245.0,-24.509689642,-0.34906345328599997,-0.04869964360859,0.055957228141457,0.361525056916,11.720084595,114.0773892
2.642348095801863,1,Esmee,70.3125,246.0,-23.48706409333333,-0.31625135587326736,-0.04157144400558416,0.06227637818538812,0.32888195387623764,12.326049659999999,110.2342346
2.641832472507826,1,Esmee,82.54076086956522,247.0,-24.65342592,-0.287221757246,-0.029563105724588,0.06811915603319,0.301517037331,12.149763660000001,110.9616718
2.673666648204888,1,Esmee,78.125,248.0,-25.03138494555556,-0.26393705267425743,-0.025559932335009902,0.05404319750067327,0.2816338631316832,12.23684369,109.67552330000001
2.6921231568820727,1,Esmee,75.40760869565217,249.0,-23.682677771999998,-0.2444965369118812,-0.015061835562349505,0.0725293782009703,0.26856607652970294,11.332863020000001,114.3714018
2.69014007949518,1,Esmee,75.1953125,250.0,-22.748552553333333,-0.226186183941,-0.0067534668357310005,0.068849186752599,0.265164533634,11.67805193,114.7426013
2.7102861698970386,1,Esmee,122.76785714285714,251.0,-22.47112481,-0.20206370360594061,-0.010579724770871287,0.06528974366790297,0.22458913857128712,12.21239121,109.68984315
2.7029416148262766,1,Esmee,92.37132352941177,252.0,-22.022595874,-0.19019541750750002,0.006429396604016,0.072925584838666,0.22291536891100003,12.41761314,108.01293955
2.7814810549557163,1,Esmee,85.59782608695652,253.0,-22.054794133333335,-0.1612561143727723,0.0030424090667326735,0.07759443324035743,0.19891113759999998,11.922015535,111.33800124999999
2.982906914611315,1,Esmee,97.88602941176471,254.0,-22.639667904444444,-0.1582896434631,0.0007229409725939998,0.078002225177065,0.19209182148819998,11.617414955000001,110.28137964999999
3.012738421138946,1,Esmee,75.2467105263158,255.0,-22.40990491777778,-0.14200277065633662,0.013173623449027722,0.08309646053953366,0.20008762318920792,12.285650239999999,110.81828475
3.020150667849028,1,Esmee,94.76902173913044,256.0,-20.972081715999998,-0.12373150371089109,0.008966818094031288,0.07593725127261386,0.16734861040772278,11.965806619999999,108.78728344999999
2.85732658125652,1,Esmee,94.7265625,257.0,-20.541446728888886,-0.1150794188991,0.037760891837448,0.08771359668558,0.1581734365695,11.870228699999998,110.64486335000001
