timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean,Peak-Frequency_norm,Sound-pressure-level_norm,Linear-Acceleration-norm,heart_rate
0.0,5.740331825795782,1,Kiara,87.23958333333333,-23.35683358875,-0.058900404588219,-0.20879845762801,0.050871740968176,0.2635908360866,4.5556397755,-0.0290636249499999,0.1212121212121212,0.2474167597742766,0.18214205196695968,66.85037995726942
1.0,5.767378571963387,1,Kiara,156.25,-21.439578639,-0.0939539072752742,-0.2068589613750594,0.0036099551565871,0.2962109072546535,3.948957536,-0.7516341094,0.3284457478005865,0.33643145554495324,0.18609027528574057,72.09481462483708
2.0,5.842847681006998,1,Kiara,207.23684210526315,-20.293018583333332,0.02029360456143,-0.2173661956036369,0.180351385092,0.6900762748214,3.9655727725,-0.97956193475,0.4815557956474764,0.38966417483003674,0.23637564121272928,76.19809114061181
3.0,6.008649901079328,1,Kiara,155.2734375,-20.32388001,-0.0784038140407415,-0.1111891866994455,-0.0483446690153465,0.2782200221872277,4.0418349415,-3.760483362,0.3255131964809384,0.38823133434831536,0.11163584877742189,72.06212673201793
4.0,5.970797581743429,1,Kiara,181.640625,-22.55461624333333,-0.011427835869013,-0.1683534891398,0.06569322812845,0.6055316150091,4.1681324835,-2.1195112306,0.4046920821114369,0.2846622669268522,0.14461371993761946,72.66669860485192
5.0,5.897492127007066,1,Kiara,139.60597826086956,-22.118384495,-0.015479529795846,-0.1272070507067327,0.0527897860360465,0.1800021308834653,3.9018646385,2.9707277375,0.27846487313527984,0.30491572167394526,0.1064288558010647,70.07971696920146
6.0,5.910972247148046,1,Kiara,75.1953125,-22.995578522222225,-0.014364439724015,-0.1279325147263,0.061012976375046,0.1577422574393,3.7147156965,-1.11018894695,0.08504398826979472,0.2641891821622217,0.10990702934912053,65.75040618613552
7.0,5.9420755593176535,1,Kiara,66.23641304347827,-23.188590072222222,-0.0136246161883643,-0.1114346525287128,0.0704491646570594,0.1458436635268316,3.793528933,-5.308127901,0.0581410174678057,0.25522800336556933,0.10098694925268127,65.0334519837644
8.0,5.967168464197751,1,Kiara,55.6640625,-22.297319212222224,-0.0159349650283,-0.06121708221145,0.07914509271403,0.1309834536132,4.210271280000001,-1.51335213065,0.026392961876832845,0.2966081048812881,0.07292666553586843,64.67056982039907
9.0,6.2780514042784334,1,Kiara,64.19836956521739,-20.210676126000003,-0.0053676640044257,-0.0104691472646663,0.086946551002297,0.1141089402353465,4.7490661885000005,1.52844842425,0.0520209103659314,0.3934871868866711,0.060721606743648536,66.24803730390786
10.0,6.236075965805576,1,Kiara,101.5625,-20.486441192222223,-0.0066237944583328,0.0217745245242316,0.1303352416104455,0.1549717844270297,3.7399018595,-2.549392538,0.16422287390029325,0.3806839113091835,0.10077953993101095,68.65890073316416
11.0,5.806327904445133,1,Kiara,91.796875,-22.47096292111111,-0.0612384945318487,0.058102861003052,0.08534808804918,0.1460059014968,5.03311664,-7.087018449,0.1348973607038123,0.2885461400803879,0.08975654139830479,66.87855322622734
12.0,5.684951024056811,1,Kiara,63.17934782608695,-23.07863604111111,-0.141615757167495,0.0849760566969703,0.1257455825744356,0.226960836990297,5.323589299,-12.92936212,0.04896085681499425,0.26033297108485537,0.16843053338363062,65.4506570563872
13.0,5.734696804106472,1,Kiara,63.419117647058826,-20.997607629,-0.09260887064459,0.090841509149936,0.1666886465212,0.2297633840274,5.247801754999999,-13.708471715,0.049680869415214775,0.3569513738791,0.17170507138390373,66.65067444592472
14.0,6.048460054158137,1,Kiara,68.75,-19.579666366666668,0.0129933879100821,0.091243791361297,0.1070190639410316,0.1675724043570297,5.3418861495000005,-8.8956311735,0.0656891495601173,0.4227838340345681,0.1088035332428316,67.25761726555982
15.0,6.145606377633222,1,Kiara,78.125,-19.425424066666668,0.0868011335636819,0.085274509609257,0.12268079998052,0.3123062268825,5.8786241245,0.3584662435115,0.093841642228739,0.4299450263482245,0.1371658674385554,68.13350010026191
16.0,6.253145442231188,1,Kiara,89.84375,-18.56859036666667,0.0206733678957891,0.0698416128999109,0.1093265778627435,0.252074851320495,5.334475508000001,6.2693022015,0.12903225806451613,0.46972627252078414,0.09993506624233259,69.0168409614784
17.0,6.331930722249301,1,Kiara,81.52173913043478,-17.738339685555555,-0.0105846976186973,0.104352467295099,0.1070038495990792,0.3693344488988119,5.35465595,0.4295622850000002,0.1040418207318628,0.5082733169825233,0.11653541968996722,69.11239957594728
18.0,6.34798197421937,1,Kiara,120.1171875,-15.051998137999998,0.066587111072719,0.33033004875869,0.14018503644854,0.4134314551047,6.221342323,3.302480569,0.21994134897360704,0.6329953189379581,0.30989552156369815,74.47393497923721
19.0,6.293101081352001,1,Kiara,79.4836956521739,-17.58048876666667,0.0942870149103673,0.5022856866546535,0.2637016624462079,0.6922520273792079,9.2412830325,0.1180636224999998,0.0979217136299885,0.5156020509747595,0.4987421624032114,72.13559618352258
20.0,6.287013511262273,1,Kiara,78.46467391304348,-16.41805878888889,0.05854357660983,0.489436601971,0.15300806809073,0.633557588164,9.2026040695,-0.1422135099,0.0948616600790514,0.5695715821735685,0.4457536107640421,72.29812107377619
21.0,6.326890170086134,1,Kiara,79.1015625,-15.487799173,-0.1125934170688812,0.3928426768396039,0.2433646932575247,0.5293608513118812,9.0510672125,-5.7614195525,0.0967741935483871,0.612761861435538,0.40936010881472407,72.563507078712
22.0,6.39071088188252,1,Kiara,87.63586956521739,-15.342985135,-0.18557229107942,0.332513337689,0.181774357654727,0.4719681055649999,9.703578841,-4.8672871436000005,0.12240214203748566,0.6194853165178025,0.36111053742565086,72.77075093836855
23.0,6.310342045880036,1,Kiara,65.4296875,-14.65565950222222,-0.3103197880777227,0.3017191875990099,0.102011740027495,0.5092826506801981,9.674900802,1.1401157204999994,0.05571847507331378,0.6513966082868392,0.38153655540876136,71.98342124417843
24.0,6.26679667658046,1,Kiara,58.08423913043478,-17.45245603,-0.4007371418059406,0.2543029811619802,0.1260436863631485,0.5219402873267327,9.161569722,1.839912089,0.033660589060308554,0.5215463804467251,0.4232303655959491,70.31761127133447
25.0,6.19155915289178,1,Kiara,61.78977272727273,-19.382233706,-0.330634777126,0.202741247987,0.129533894599784,0.422843144154,9.2235363245,-10.1832997565,0.044788056518261794,0.431950277040351,0.349382338501097,68.87422316285823
26.0,6.107952053492331,1,Kiara,65.91796875,-19.675149385555557,-0.2411573525225742,0.1820600325791089,0.1219334700665396,0.3414555182099009,9.336178444,-15.137380495,0.05718475073313783,0.4183507293612598,0.2747234449934175,68.36169132694522
27.0,6.075797666527568,1,Kiara,134.765625,-18.565011456666667,-0.0158537765312899,0.133281386805,0.11638417902715,0.223907135478,9.8507100105,-15.892879255,0.26392961876832843,0.46989243486913657,0.1415356214721319,72.04958656557326
28.0,6.035820557462502,1,Kiara,121.875,-18.34421306222222,0.2247636162137277,0.0985359900510297,0.0682598686980287,0.2950773040534653,9.579709128,-8.688306323,0.2252199413489736,0.48014370682996216,0.21081207575864264,71.95261991500816
29.0,5.767166605944153,1,Kiara,107.14285714285714,-21.368496381,0.388529909222,0.104118506911983,0.1263086055301699,0.451806088853,9.583059538,-4.570322239,0.18098031001256806,0.33973167681776195,0.36079718583394227,70.58276380873605
30.0,5.794927225201167,1,Kiara,102.5390625,-20.44342350777778,0.4950806064148514,0.1942653078995049,0.1616964238250594,0.5684812536287128,11.276266005,-6.788974641499999,0.16715542521994134,0.38268114495517325,0.48147285029304354,71.78706504620526
31.0,5.888929782910062,1,Kiara,110.15625,-19.31329523,0.6027334730792079,0.1946064147849703,0.1526884639118267,0.6690855593534654,10.994920915,-0.1770563075,0.19002932551319648,0.4351509663742522,0.5674402912128381,73.56192043645765
32.0,5.977667029371312,1,Kiara,91.28289473684212,-20.71733693,0.528718730649,0.2228215995711,0.14953938281592,0.615360442428,11.480074905,2.1989693085,0.1333539126408397,0.36996383787517584,0.5147753134903367,71.22484681524159
