BrightnessEV_mean,trial,experimenter,timestamp,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
3.139632137905728,2,Yaoyi,30.0,166.9921875,-25.443054065555557,-0.11588561417485,0.036454767117453,0.03661597777421,0.2192905457594,4.991177222499999,-55.77299324
2.9947379126928144,2,Yaoyi,31.0,164.0625,-25.873404704444443,-0.12255732865933662,-0.029686255251847524,0.05390786050918812,0.19983268106960397,5.0225790265,-55.25603401
2.564734750950621,2,Yaoyi,32.0,154.296875,-25.79257538,-0.08369190569616,0.005661290274612,0.041263590358715005,0.1248349026845,4.965471018500001,-55.88996625
2.5462259323468266,2,Yaoyi,33.0,224.18478260869566,-24.75613732,-0.07579468396309802,-0.01185879740847525,0.039381252147693065,0.20417523760158415,4.993916055,-55.586802735000006
2.316451824754953,2,Yaoyi,34.0,291.9921875,-24.611271563333332,-0.05415511378884159,0.023083818867712873,0.06439539756223762,0.27542039991138617,5.0398402285,-56.482707094999995
2.339903393221064,2,Yaoyi,35.0,155.91032608695653,-23.900245997777777,-0.030322414985005,0.0109122697323548,0.0336579941689,0.0728494436688,5.019884167000001,-55.60660713
3.0041296441903356,2,Yaoyi,36.0,216.0326086956522,-24.382433561111114,-0.03886777036785149,0.0035473295238782183,0.04336560278722792,0.06578341481287128,5.012011273000001,-55.992246285
3.094269120832179,2,Yaoyi,37.0,152.34375,-25.867184327,-0.031679432705399996,0.0035451726971588997,0.040016852885525006,0.0547993792897,5.039091265,-55.822972565
3.1155360124107974,2,Yaoyi,38.0,158.9673913043478,-25.87957200111111,-0.03221896585529703,0.0020943416631435644,0.03604114888854455,0.053310276577524754,5.014561089,-55.508778695000004
3.1150471733051264,2,Yaoyi,39.0,164.0625,-25.804961936666665,-0.027572661805042,0.0006757502878539999,0.03596887811448,0.048496416127900004,5.856323438,-46.535368235
3.1134698691222584,2,Yaoyi,40.0,150.81521739130434,-26.381597426999996,-0.021477108758306933,0.0005123040164602972,0.0388445066990297,0.05072496583178218,8.709615646,-27.23712688
3.0084927068869134,2,Yaoyi,41.0,163.0859375,-26.286175944444444,-0.019976160227497,-0.0002920234720420001,0.033261798531124,0.068176160578,9.169042824,-25.38978612
2.6832382604598743,2,Yaoyi,42.0,164.0625,-26.119364224444446,-0.07695159519948218,-0.007416545012831357,0.0423252152339109,0.10932078397957426,9.098917778,-25.86921785
2.813347945556777,2,Yaoyi,43.0,160.15625,-25.582950315555554,-0.751408523021,-0.01329384030045,-0.034182699914673,0.7934521341120001,9.126482176500001,-25.046496845
1.9537559602732224,2,Yaoyi,44.0,155.91032608695653,-24.578005339,-0.7592622919752475,-0.060618663601745545,0.0733522203949703,0.8162462583207921,8.9803813495,-25.861198799999997
2.0837549385634717,2,Yaoyi,45.0,126.3586956521739,-23.020283961111108,-0.5959380369653465,-0.030453318401003963,0.037562513351356436,0.6001408829326732,9.0877392,-25.6256177
2.3123511886505614,2,Yaoyi,46.0,107.421875,-22.593079607777778,-0.46223448206699996,-0.022269893010680702,0.042201314180990004,0.466358799976,9.1479040625,-25.14737314
2.3076584686673924,2,Yaoyi,47.0,91.71195652173913,-21.586656565555554,-0.35800731426831683,-0.023820580344158414,0.05081611918236832,0.3651964959108911,8.887231705000001,-26.66179666
2.3533891679396315,2,Yaoyi,48.0,107.421875,-22.632387953,-0.283251703571,-0.01670209459684,0.06940897579325,0.301984768124,8.863465913999999,-26.2497733
2.3490123565843004,2,Yaoyi,49.0,123.30163043478261,-22.17630908555556,-0.2223823217207921,-0.01538298700667822,0.06912453294704951,0.25203795964158415,8.893826158,-25.844508304999998
1.9693451274662142,2,Yaoyi,50.0,98.6328125,-22.424843352222222,-0.1605896029821,-0.00690222877403,0.07463646260032,0.2548823385103,8.8851465875,-26.414200225000002
2.0840720872726397,2,Yaoyi,51.0,95.78804347826087,-21.443968716666667,-0.12822716116326732,-0.010152925068166337,0.07425843460750198,0.20252172796782178,9.0826658695,-27.047911075000002
2.783064095995381,2,Yaoyi,52.0,86.61684782608695,-21.832339794,-0.09270173137229999,-0.033379136069920004,0.089120565407918,0.1720140338605,9.077120141,-27.759415195000003
3.056117744735547,2,Yaoyi,53.0,74.21875,-16.382596494444446,-0.06722788506766336,-0.06024564453447525,0.08250040348263898,0.1569241639329703,9.2133811295,-30.766212369999998
3.0375876775431805,2,Yaoyi,54.0,70.3125,-16.066856946666668,-0.061046235341199996,-0.15071972442796,0.090494392118131,0.2221479488602,8.701882161499999,-26.95922669
2.9282909158928216,2,Yaoyi,55.0,85.9375,-16.515005203,-0.08318806209242674,-0.27847553638410893,0.10351076349516831,0.3349429993869307,9.499136409,-35.90729453
2.7368827357052767,2,Yaoyi,56.0,73.3695652173913,-13.886686858888888,-0.0692050870276713,-0.36680319827821783,0.10765982615002971,0.41403432490000003,9.320376131,-35.90913595
2.6246002366976877,2,Yaoyi,57.0,74.21875,-14.419843688888887,-0.019709492660034002,-0.49064096467296997,0.11218203656714,0.611788657522,9.3252184135,-41.52584442
2.9323570067819293,2,Yaoyi,58.0,70.3125,-10.922228194444445,0.026648634679039607,-0.5758517631755347,0.12430398918557425,0.7146502284990099,9.1463526835,-41.671558195
2.944414177612046,2,Yaoyi,59.0,75.1953125,-10.7031760163,0.05988977960675,-0.6376083999798,0.13207963195618,0.7516154638137,8.395006287500001,-43.469109700000004
2.896523594952032,2,Yaoyi,60.0,68.27445652173913,-8.165582053888889,0.09785330157710892,-0.7064481452021684,0.18267252841716833,0.8074941842792078,6.54729481,-78.180673005
2.743734523010361,2,Yaoyi,61.0,67.2554347826087,-7.5351147203333335,0.12214201414306,-0.7395183411799999,0.14949707235839,0.8099212585169999,6.168633815,-79.380691595
2.7531156621074246,2,Yaoyi,62.0,69.3359375,-7.429108819555555,0.19408276767365346,-0.7212193596633664,0.16577395939363365,0.8129700901524752,5.004409777999999,-70.50659133
2.773061311740992,2,Yaoyi,63.0,73.3695652173913,-7.1801432895,0.728140832619,-0.6724737374759999,0.157779694266,1.040089749452,4.8922244935000005,-55.58563151
2.8032264700922367,2,Yaoyi,64.0,82.03125,-8.243673837444444,0.9067684598168317,-0.5990930400399009,0.1530105875979802,1.1351108947336634,5.238353161,-55.50745611000001
2.6375018066720366,2,Yaoyi,65.0,70.3125,-8.007875516222223,0.6806234225590001,-0.443920322892,0.1044888958629622,0.88325723927,5.0031605355,-53.16459399
2.558508468050633,2,Yaoyi,66.0,78.125,-15.404379348888888,0.3971907051108911,-0.33508584174948514,0.11760320162198021,0.6306236221069307,5.3595675345,-61.337985585
2.683737443674892,2,Yaoyi,67.0,94.76902173913044,-19.091224266,0.2246794546623762,-0.2962464499219208,0.08175674765029703,0.4579656403643564,6.522306716499999,87.956477715
2.72267223551946,2,Yaoyi,68.0,97.82608695652173,-19.381422023333332,0.25030339199,-0.26277927570890003,0.08871877982989,0.44232343624099996,2.9608692899999998,-81.788340855
2.640792167338581,2,Yaoyi,69.0,101.5625,-18.92895678111111,0.28593893094851486,-0.24280723505722773,0.1349413191609604,0.5534612891376238,1.1112737526,-0.809816015
2.3652276854995953,2,Yaoyi,70.0,115.14945652173913,-18.570742704,0.300047833268,-0.2209011005923,0.087082085697196,0.497770712624,2.904975303,-164.4056208
2.2706136775447456,2,Yaoyi,71.0,159.1796875,-16.54455077777778,0.2385122773260396,-0.2735373282990218,0.09114998697530692,0.5073807325831684,3.6104787385000003,-165.982845
2.2832059986770585,2,Yaoyi,72.0,119.22554347826087,-16.190908377777777,0.2128064809211,-0.15788469856785,0.072620974139696,0.406985769509,4.0862808704999996,3.4319275499999975
2.125709858556031,2,Yaoyi,73.0,174.8046875,-14.866957197777777,0.36986156813792076,-0.18853878949366337,0.07004396419061386,0.5670891268138614,4.8925376765,175.08836605
1.945089526736046,2,Yaoyi,74.0,85.59782608695652,-14.4231510079,0.75224509403,-0.13605743210484,0.07750320040625,0.814835553499,4.893771449,172.70941614999998
1.9137543043284173,2,Yaoyi,75.0,141.6015625,-15.622213092222223,0.6211447366851485,-0.08865955144524754,0.05128888683453465,0.6912288804950495,5.6525822555000005,177.16546334999998
2.0833011017994436,2,Yaoyi,76.0,124.32065217391305,-19.823680194444442,0.6842162772237623,0.06215902644777228,0.031158445930769305,0.7195785830019802,4.41718794,169.8116444
2.2856498332008877,2,Yaoyi,77.0,118.20652173913044,-20.678177742,0.59401682075,0.14527555223235,0.02610015803769,0.6677020340519999,3.2117631700000002,172.44020039999998
1.9462195472054984,2,Yaoyi,78.0,181.640625,-19.165298533333335,0.5429781570168317,0.20447537213289108,0.015614387311465345,0.6170600031019802,3.485097152,176.1163386
2.1905750031067317,2,Yaoyi,79.0,97.82608695652173,-20.15024730888889,0.316600427532,0.26226530910853,0.014269761423543,0.456677452741,3.9575382460000004,-0.10629050000000007
2.3373374455719937,2,Yaoyi,80.0,152.34375,-20.830400774,0.05693837323966138,0.2999073160188119,0.04365597783613861,0.34034099431188114,4.1672130979999995,-176.6127868
2.5153306543846217,2,Yaoyi,81.0,116.16847826086956,-20.947206224444447,0.06353036059138,0.272785325682,0.02393815004851,0.307471104122,2.8928290844999998,-172.03962625
3.355047250834802,2,Yaoyi,82.0,140.625,-21.095252545555557,0.08617486905915842,0.26413340044455447,0.042031534486158414,0.2934974498732673,2.512848179,-165.2421117
3.7432012076347196,2,Yaoyi,83.0,120.2445652173913,-21.105973978888887,0.1533982747108,0.23770621600300001,0.032531159697533,0.308157213451,2.792856626,-168.07550824999998
3.36139100864708,2,Yaoyi,84.0,110.05434782608695,-19.654527907,0.00938589701561386,0.21049466037722772,0.03685462395070594,0.2579377962287129,2.559540654,-167.13493255
3.228654897230425,2,Yaoyi,85.0,88.8671875,-21.655733899999998,-0.14409979264460002,0.1681214977601,0.03771113787893622,0.23926567422999998,1.9013144435,-160.83512604999999
3.1983613272825493,2,Yaoyi,86.0,92.73097826086956,-21.884888857777778,-0.09462066622729703,0.15313148673825744,0.04864214756029108,0.24085413269217823,2.025131595,-159.04696195
2.8066248599617993,2,Yaoyi,87.0,102.5390625,-22.629123987777778,-0.08382560688415841,0.11872660879110791,0.03579062754304059,0.2103102218827723,2.2409014440000004,-161.31288024999998
2.455219811373653,2,Yaoyi,88.0,86.61684782608695,-23.602430207,-0.1564795896207,0.0961983871629,0.0467120259078,0.281593590741,3.3783493125,-168.23555234999998
2.4075514895779784,2,Yaoyi,89.0,118.1640625,-23.88759516888889,-0.13149066372475246,0.07546588789219208,0.03623883109059406,0.3193687402614851,3.3562703475,-168.3373482
2.3276598617190056,2,Yaoyi,90.0,131.4538043478261,-23.94901397,-0.09741926788512,0.07068038522805,0.04069510066627,0.19163036374810002,4.429920836,-171.52541135
1.9744326323049217,2,Yaoyi,91.0,113.28125,-23.440586984444444,0.1255210303110891,0.04673887488425841,0.040138408684198025,0.16936515403346536,4.73407852,-171.02370375
1.9120443181025204,2,Yaoyi,92.0,122.28260869565217,-24.456099239,0.1169940352143,0.0317009391298805,0.03918226225438,0.1416150910089,4.6482990645,-171.1595099
1.9036804903021136,2,Yaoyi,93.0,118.20652173913044,-23.994619132222223,0.18889622226376238,0.032381847718223965,0.03891306385559802,0.206257976549901,3.7867398175,-169.32542990000002
1.902686382979574,2,Yaoyi,94.0,125.0,-23.73532409888889,0.241608620875,0.0119113187858779,0.044355890357353,0.250259249858,3.7043316749999997,-169.11001725
1.9081310255275605,2,Yaoyi,95.0,124.32065217391305,-23.890935134444444,0.19725782387029706,0.012851410748698019,0.047880145365977234,0.212239135290099,2.866389085,-166.22751929999998
1.9199333955000781,2,Yaoyi,96.0,118.1640625,-24.586884985,0.0303803513221999,0.011316503099687,0.05459808964123,0.0877541223729,0.70410396455,-68.96797896999999
1.9316263074349014,2,Yaoyi,97.0,157.9483695652174,-24.54311041,-0.0018207889415742576,0.0075182308431504955,0.05369480765673267,0.06255517532587129,0.7026474458,-64.2082982
1.9050452934591624,2,Yaoyi,98.0,146.484375,-24.83842160777778,-0.05736608331896039,0.007515390455633664,0.05409858395227425,0.11705348314772276,0.70095137995,-63.334409315
1.9119910898790782,2,Yaoyi,99.0,161.0054347826087,-25.601829502999998,-0.550816011293,0.0092950482896471,0.057311595314410005,0.561763736118,0.6738581121,-63.152277760000004
1.9101090179442228,2,Yaoyi,100.0,173.2336956521739,-25.57972704222222,-0.4894915865841584,0.006254294030218812,0.045566662650752474,0.49452439776039603,0.64006159055,-62.93519312000001
2.015202079285541,2,Yaoyi,101.0,1318.359375,-22.215604773333332,-0.374148264253,0.006823494551675759,0.045136201285909,0.377986317894,0.7257552263,-65.650413465
