timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
681.0,3.448997704865694,1,Yaoyi,52.734375,-17.329893152222223,-0.442005546516,0.0765643758456,0.025387119323569997,0.451787132948,1.185033996,83.525850175
682.0,3.4262316550053726,1,Yaoyi,46.875,-17.233504303,-0.37410832108217823,0.06409151747253465,0.02284660572348911,0.3838963044455445,1.170950678,83.31672743
683.0,3.63702782855279,1,Yaoyi,46.875,-17.507383336666667,-0.312615746312,0.05337589731575,0.0200190479094717,0.323227631848,1.090071482,82.73464376
684.0,3.773601037105684,1,Yaoyi,46.875,-17.61892677111111,-0.2661787338623762,0.0516956446252798,0.015273471481688118,0.2800584943059406,1.056020086,81.54497232
685.0,3.5764118216718255,1,Yaoyi,46.875,-17.878291923333332,-0.22507178484899998,0.043615306873738,0.013347684752047999,0.237363846707,1.0875823279999999,81.83279503
686.0,3.5240234868474833,1,Yaoyi,46.875,-18.15311354,-0.19180828698910893,0.036973474399312874,0.014475529170266297,0.201601894390099,1.076038283,80.035517785
687.0,3.464098480628218,1,Yaoyi,46.875,-18.284875584444443,-0.16376632462899998,0.033190471270630996,0.0136666796032731,0.18048850701799998,1.076832938,81.30164051
688.0,3.4761834547717267,1,Yaoyi,52.734375,-18.652805575555554,-0.13761372213633663,0.029708924066374258,0.012069040990841584,0.14962244085742574,1.054342465,81.927489895
689.0,3.5007719698283117,1,Yaoyi,52.98913043478261,-18.185904819,-0.1221170115364,0.029056605286966998,0.014776481133815,0.1292191398824,1.0708530995,83.40247203
690.0,3.709580324089027,1,Yaoyi,46.875,-18.098009921111114,-0.10362227688316832,0.021852657219735443,0.011424724141225445,0.11235772232613861,1.096499884,81.18991013
691.0,3.47579962020252,1,Yaoyi,59.10326086956522,-18.44009443222222,-0.090373319669,0.019680090665655,0.0152615427558092,0.09860159696080001,1.10536731,57.004951065
692.0,3.2969981503770893,1,Yaoyi,51.7578125,-18.159737012,-0.07647636193118812,0.01848377668451782,0.008514408598653465,0.08842913698247525,2.170036331,33.302357275
693.0,3.390089348773878,1,Yaoyi,46.875,-17.85896243888889,-0.0705360162841,0.014932215875268,0.0104339236378196,0.0786837340448,3.9473984305,16.19127584
694.0,3.6201502130617063,1,Yaoyi,46.875,-17.335057136666666,-0.061898064056435644,0.014871366854783664,0.011864139502966435,0.07020545126178218,5.148617636,12.484442035
695.0,3.7398443434798185,1,Yaoyi,68.359375,-17.51496892666667,-0.0563917327272,0.013395614379547,0.009669101983484,0.0673214146933,5.508842807,10.73296067
696.0,3.7462400402328706,1,Yaoyi,52.98913043478261,-17.739421575,-0.046763037165940595,0.011440827140923763,0.011497165932510892,0.05761376869445545,6.382263373000001,6.9813743755
697.0,3.7437976717482058,1,Yaoyi,58.59375,-16.891212622222223,-0.045612979596,0.012063329217043,0.010556627458426,0.054312441953199994,6.825690601,7.790153334
698.0,3.657297735152031,1,Yaoyi,59.10326086956522,-18.49637969222222,-0.0449643301470099,0.012029414526171584,0.011851773509934455,0.055420712702821784,6.995031012,4.654745015
699.0,3.6717040920299295,1,Yaoyi,58.59375,-18.62520126,-0.181254328036737,0.025295136773401002,0.013197282672889001,0.20577657288259998,6.8381719525,4.8571794635
700.0,3.595020668066008,1,Yaoyi,52.98913043478261,-19.162550906666667,-0.4276152250683168,0.05328335616979208,0.01798664322387129,0.43902374172673264,6.8380998405,2.255749341
701.0,3.6048223723989485,1,Yaoyi,48.828125,-18.99642722666667,-0.650369056839604,0.07845732306041583,0.02428778807186931,0.6586153294831684,6.5791893434999995,4.655681968
702.0,3.6198079192514143,1,Yaoyi,51.97010869565217,-16.278122717,-0.721597343684,0.08061995199948999,0.027722187352818,0.7293248634,5.662336765,0.3317154815000001
703.0,3.6266940625811968,1,Yaoyi,59.10326086956522,-17.088662371111113,-0.8367935760069307,0.08229682630227723,0.028643077965862178,0.8419073935623762,5.385701622,1.9670819087499998
704.0,3.6251128942569673,1,Yaoyi,50.78125,-18.869109226666666,-0.829041990984,0.077416519818,0.023309597755047998,0.834190010587,5.028926697999999,-7.5870336295
705.0,3.628810891295435,1,Yaoyi,57.06521739130435,-16.86172779,-0.8417983902485149,0.06540791097231684,0.026522975988053466,0.8492686218049506,4.385653553,-1.5403701355000001
706.0,3.7520974751441196,1,Yaoyi,47.8515625,-17.363625976666665,-0.782692509996,0.030750344856009998,0.02886361062501,0.7911948430450001,4.5840203079999995,1.0252607534999998
707.0,4.016061548575572,1,Yaoyi,61.141304347826086,-16.878430955555555,-0.7012234000247525,0.022080277457963367,0.015717379356217823,0.7265458692524753,4.363908781,0.59759282565
708.0,4.27569971541074,1,Yaoyi,57.6171875,-15.291123172999999,-0.650583382478,-0.005138767003711,0.0156036633403,0.661869245969,3.616870672,10.19478649
709.0,4.399110218417798,1,Yaoyi,64.19836956521739,-16.753523134444446,-0.5159493429603961,-0.022516510140849506,0.012203631159357426,0.5343115896386138,3.3988234005,5.108880297
710.0,4.258951101517062,1,Yaoyi,67.2554347826087,-14.119307287777778,-0.36623347826,-0.017737017050774,0.0386522881698783,0.389090525418,3.8248763475,-3.8041468915000003
711.0,4.184616707384061,1,Yaoyi,68.359375,-17.119271855555557,-0.274234828760396,-0.0014901325133871283,0.05564078997384752,0.30329739258217825,3.862097511,-13.318004347499999
712.0,4.175143188556893,1,Yaoyi,57.06521739130435,-15.422914385999999,-0.1857264548998,0.036007184687626,0.040592604820539994,0.266208078012,3.0892238235000002,-11.363491168
713.0,4.125232889633424,1,Yaoyi,60.546875,-11.436047598999998,-0.09390211144625743,0.12491324734478318,0.10697371617806435,0.3179628591521782,1.383963967,-85.08664385
714.0,3.960190766016737,1,Yaoyi,59.10326086956522,-9.949706756777779,-0.03347830703824,0.24277472158776,0.07925766330926699,0.38069531323260003,0.39666879604999994,8.83840344
715.0,3.6543662139578204,1,Yaoyi,57.6171875,-11.0876707513,0.008759443115594059,0.22488294138960396,0.08599208278046536,0.3069134667217822,1.767936901,-10.016636534999996
716.0,3.360115088554605,1,Yaoyi,62.16032608695652,-11.744622519222222,0.07693032675765,0.17884194830782,0.032991926139788,0.2937464259704,1.723458568,-90.33045863999999
717.0,3.5452136009813975,1,Yaoyi,68.359375,-11.765179932,0.060018775460109905,0.11726563780936633,0.028858023935306933,0.2895811381331683,0.6113900504,-39.016628690000005
718.0,3.731525153019385,1,Yaoyi,63.17934782608695,-11.337865362299999,0.06828573589694,-0.012016447702149,0.08587791595997,0.3748907956078,0.18642455744,9.879608675
719.0,3.893955259837864,1,Yaoyi,49.932065217391305,-14.69489296111111,0.09087404108651485,-0.06220017332944158,0.04178832505241585,0.6102080741812871,0.222908085,-150.5823638
