BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,timestamp,Inclination (deg)_mean,Rotation (deg)_mean,Peak-Frequency_norm,Sound-pressure-level_norm,Linear-Acceleration-norm,heart_rate
5.030728822846034,2,Esmee,60.12228260869565,-21.121456782000003,0.1015990011384752,0.0180263570746287,0.0873895094317029,0.2067718638153465,214.0,4.338414906,-6.802988968999999,0.0068511198945981535,0.5087050886925352,0.10203385867679104,67.0577543316167
4.854491666429563,2,Esmee,66.40625,-21.36299871111111,0.110367342590682,-0.0041980523318999,0.06432904346833,0.2267815825655,215.0,3.549459592,-10.98967567,0.010101010101010102,0.4940949155770539,0.09586328044273551,66.89806543248673
5.079021413339351,2,Esmee,59.10326086956522,-23.975312567777777,0.1152130744314851,0.0117555301061871,0.0843727803541386,0.2657091165765346,216.0,3.4271838645,-1.3698118419999998,0.00632411067193676,0.3360836012751201,0.10875746828912082,65.02954517505314
5.131512402706592,2,Esmee,64.453125,-24.182098146,0.10809443448381,0.011342836610734,0.1131131062530799,0.1998804295504,217.0,3.342891002,-10.459656413,0.00909090909090909,0.32357573936174655,0.12007710639157025,65.0253439052917
5.052194781178055,2,Esmee,64.19836956521739,-23.091283951111112,0.4260197690438614,0.0105594139533792,0.0221476434580396,0.563472265490099,218.0,2.545785896,-15.715287165,0.008959156785243741,0.3895559370143874,0.34498819096390143,67.61375990758873
5.301163674312199,2,Esmee,58.59375,-24.06343727,0.594705681223,0.031734924425664,0.03808293308655,0.620884930609,219.0,0.6631043316499999,22.88682615,0.006060606060606061,0.3307531927619684,0.4867090103700148,67.98392251731586
5.391524078823321,2,Esmee,67.2554347826087,-24.645029526,0.3810953537376237,-0.0027967168253564,0.0612525480902574,0.4207412108970297,220.0,0.9515744967,-103.0223783,0.010540184453227935,0.29557435828774903,0.31104272346339124,66.24603777622468
5.378090718105707,2,Esmee,63.17934782608695,-23.352376882222224,0.3533968154792079,0.0123137248922574,0.0812777970003772,0.4000060448108911,221.0,0.7141732358499999,-131.74999175,0.008432147562582343,0.37376318030005695,0.2917362921570066,66.98769145210838
4.95884272506801,2,Esmee,65.4296875,-24.010850657777777,0.2545546286779,0.011104637698704,0.04582913727341,0.330174594295,222.0,0.51703203605,12.308382150000009,0.009595959595959595,0.3339340049337962,0.20510273886880764,65.83994916207521
5.043641891463113,2,Esmee,64.19836956521739,-25.113050714,0.1823012227174257,0.0205315329933693,0.0252590163802475,0.2360690457128712,223.0,0.66706727525,-139.89600985,0.008959156785243741,0.26726510943991083,0.14367712397865107,64.53578144081301
5.360948886305959,2,Esmee,100.5859375,-23.241096784444444,0.13774794964839,-0.005423690947659,0.059255472917808,0.2166871464101999,224.0,0.54385792185,-121.73173255,0.027777777777777776,0.3804941917597409,0.1143948353564242,66.03664453952383
4.929055916494758,2,Esmee,75.40760869565217,-19.518817186666663,0.118591367128198,0.032087366143693,0.0363251498911306,0.2425282761055445,225.0,0.5472674829999999,-136.35689689999998,0.014756258234519103,0.605644125387793,0.09611152086944871,68.33174683629949
4.662946633843517,2,Esmee,125.0,-18.03570092777778,-0.0071846367714,0.196003069523896,0.0411265784055,0.8283808896089999,226.0,0.5325702905,9.940341749999988,0.04040404040404041,0.6953535409434839,0.15635851204707873,70.40319139577925
4.898358631843469,2,Esmee,128.39673913043478,-15.695278735,0.2808818760290099,0.3052407869660396,0.0817330808956732,1.115480379770297,227.0,1.2477972835,-74.58777734499999,0.04216073781291173,0.8369189143990744,0.3417035106634204,73.61986981435449
4.716031020863426,2,Esmee,105.46875,-17.124238928888886,0.523442888910896,0.1134842114289109,0.0587353044008811,1.1203708596574258,228.0,1.2656756327499998,-40.064950095,0.030303030303030304,0.7504852426772388,0.43840779023314724,73.11914584005265
5.232087800150784,2,Esmee,134.5108695652174,-18.85373466888889,0.16643555928743,-0.7662795196622,0.177283064532974,1.231283222734,229.0,1.8417976235,35.291219905,0.04532279314888011,0.6458730444685199,0.6593724209704003,73.93191176436304
5.568361778325164,2,Esmee,133.49184782608697,-17.285428675555554,-1.167698727422812,0.3107392215724356,-0.102010605330099,1.6119545931960395,230.0,4.948171518500001,-4.6430261,0.04479578392621871,0.7407353408200035,1.0,77.78473976836442
5.375114139654567,2,Esmee,78.125,-17.059664177777776,-0.68746881484623,-0.1081189984162799,0.3098433142287,1.22014961913,231.0,4.9400127825,162.18596580000002,0.01616161616161616,0.7543911827187645,0.6242355619960984,74.36981101182629
5.270258722673274,2,Esmee,87.63586956521739,-19.6768874,-0.9420021733841584,0.1046592709903663,0.0030051446479801,1.0247578655950496,232.0,4.6648860085,-165.50045640000002,0.021080368906455864,0.5960829150848862,0.7792768877341844,73.80881746102122
5.528044833176454,2,Esmee,150.390625,-22.61441983111111,-0.5564444933901,0.15023639357981,0.12114837923926,0.75449768879,233.0,4.772058605,-176.2604966,0.05353535353535353,0.4184000692584289,0.48020451100431955,69.93314398984278
5.117547337868844,2,Esmee,119.22554347826087,-20.888955137777774,-0.4033170326825663,-0.033497757708,0.0617290209044148,0.5382225283742574,234.0,3.844583364,-175.94038335,0.03741765480895916,0.5227684411060131,0.3305367949684275,69.66586874919876
4.772965643701541,2,Esmee,141.6015625,-18.53279335177778,-0.53910245247495,-0.03906257084661,0.03642369208939,0.688615036562,235.0,4.8208721375,-177.0205084,0.04898989898989899,0.6652858570603536,0.44084749344679963,72.49000821209663
4.495078484554284,2,Esmee,144.70108695652175,-19.778285084,-0.0570285911506732,0.0072779743238712,0.0790582576311287,0.4834534108921782,236.0,2.6331305245000003,-173.06308554999998,0.05059288537549408,0.5899496622695233,0.07080697954851232,68.65770949113227
4.620920325763804,2,Esmee,114.1304347826087,-19.689429634444444,-0.3409546409960812,0.0226477783250217,0.0575867607104158,0.6661803663376238,237.0,3.8529504945,-172.12420155,0.034782608695652174,0.5953242715766446,0.27814495005096146,70.06470303324048
4.839138026879777,2,Esmee,166.015625,-22.96436991,-0.31155668911112,0.00216822211929,0.08638940113552,0.542388151577,238.0,4.769785924,-174.38540975,0.06161616161616162,0.39723260051642373,0.2588047645669084,68.06955255505558
5.335743790779163,2,Esmee,126.3586956521739,-21.12837925222222,-0.2681734733118812,-0.0307711359232356,0.0918565853501594,0.3417273588952475,239.0,4.480281456,-175.57034775,0.04110671936758893,0.5082863684781792,0.22697958133372098,68.7374074597597
5.246954271388433,2,Esmee,165.0390625,-21.716656262,-0.0988761031279,0.0021972374646399,0.075944829725179,0.1760560473054999,240.0,4.477423242,-172.53705125,0.06111111111111111,0.47270319257020876,0.09326281289308014,67.64076303620936
5.140443164472103,2,Esmee,99.8641304347826,-21.039295904444444,-0.0472152055021782,-0.0030594991470703,0.0776501844132772,0.2084155072718812,241.0,4.046377705,-168.8916869,0.027404479578392614,0.5136747626900233,0.06512093950406402,67.23315425988065
5.033086802841711,2,Esmee,110.3515625,-19.965302384444445,0.013791922576803,-0.0026730005461499,0.0763145374787599,0.14935698205,242.0,3.704145854,-172.45556875,0.03282828282828283,0.5786375263387613,0.05400886105190209,68.032286861046
4.764565039158266,2,Esmee,79.4836956521739,-21.366897795,0.0863089598983465,-0.025701660736919,0.0818478426389009,0.2850089216225742,243.0,2.937596457,-169.9106521,0.016864295125164686,0.49385907126290896,0.09075948351827372,66.9896706258044
5.194989629172993,2,Esmee,70.3125,-21.89941249555556,-0.1024086552526336,0.0340135950213079,0.0764514125734356,0.2469406507787128,244.0,4.5333121255,-171.5005449,0.012121212121212121,0.4616487962589505,0.09955671555761224,66.57866352199255
5.403437707384066,2,Esmee,81.52173913043478,-23.01122505555556,0.08201305478737,0.001392761452785,0.08665739658106,0.1943888215468,245.0,2.7943028685,-170.0174005,0.017918313570487482,0.39439846819646973,0.08878389345566547,65.80141903741271
5.396260840715314,2,Esmee,81.52173913043478,-22.825493936666664,-0.3446149108772277,-0.0228924238687495,0.0616191337772277,0.3588272735564357,246.0,4.862064638,-173.5032754,0.017918313570487482,0.4056328067226417,0.2817318383458834,67.47981465884851
5.396036915727785,2,Esmee,78.125,-22.652526301,-0.443867980814,-0.041176105781424,0.0618039233923857,0.4548594794689999,247.0,6.959453936,-175.31086564999998,0.01616161616161616,0.4160951190415227,0.36441744066590326,68.23171327705782
4.849545723787358,2,Esmee,72.35054347826087,-18.809162266666664,-0.3704826187930692,-0.0448727067020386,0.0750557400937227,0.3857943306039604,248.0,7.0264645705,-175.66940725,0.013175230566534918,0.6485691002425054,0.30659745136530386,70.49911342516319
4.543535312477946,2,Esmee,80.078125,-22.25155499111111,-0.309588790779,-0.03475427547552,0.0847582150889589,0.326097802476,249.0,7.311423092,-174.8490266,0.01717171717171717,0.4403487145699548,0.2584199295204851,67.69497835443768
4.450708956482829,2,Esmee,64.19836956521739,-25.309332971,0.0396423578263663,-0.009649201187596,0.1096563492454455,0.2128931190388118,250.0,6.485247492,-174.1164621,0.008959156785243741,0.2553925630674412,0.0868496694281415,63.9386912479393
4.607585838502187,2,Esmee,74.21875,-27.898875496666665,0.0850123962742861,-0.0068517166443787,0.1085815557539603,0.1552412358139604,251.0,4.6213306695,-172.49392165,0.014141414141414142,0.09875862075721203,0.10441189869993675,62.30322692151432
4.960456600851683,2,Esmee,95.78804347826087,-28.51315483888889,0.06412677659033,-0.009172552044255,0.10168303926445,0.1397065904349,252.0,4.935790653,-172.24794845,0.02529644268774704,0.06160263891936561,0.08982005910794827,61.96372099365092
5.018180066887686,2,Esmee,100.88315217391305,-26.087571216666664,0.5028123789485148,0.0248872362255099,0.1250296460168118,0.5289398633613861,253.0,3.3943734525,-168.66494404999997,0.02793148880105402,0.20831918108311406,0.4216615494792238,66.43175234485224
4.708332058499057,2,Esmee,165.0390625,-22.924824553,0.5972765670969999,0.04074868601128,0.11175607275553,0.613948204232,254.0,0.632031296,-102.886716285,0.06111111111111111,0.39962458485558044,0.4969091364876585,69.99299033239046
4.460511037956365,2,Esmee,827.445652173913,-23.61360238888889,0.4381124832930693,0.0294355652874096,0.093048612630792,0.4507068072366336,255.0,0.71651080805,-113.541055,0.40368906455862974,0.3579624044735804,0.3634281841167322,75.27675561778942
4.601981507292377,2,Esmee,151.3671875,-23.66393265,0.317261652606,0.020383064858757,0.0779685919948939,0.3319801885919999,256.0,0.7329080480000001,-113.97763835,0.05404040404040404,0.3549180724584856,0.26215327194070004,67.43705112583551
4.717493896990108,2,Esmee,119.22554347826087,-26.301706314444445,0.2327727718316831,0.0131705131343354,0.072174197483,0.2477173440653465,257.0,0.6460460568999999,-111.4934448,0.03741765480895916,0.19536676797559605,0.19274733011759715,64.63473295282711
4.7416096344983645,2,Esmee,122.0703125,-27.293131379,0.1661110495652475,0.0102547643133841,0.0668800010650495,0.1828603751742574,258.0,0.6693935248,-111.54867925,0.03888888888888889,0.13539833153274178,0.13882497786550752,63.51315757909474
4.662124163916903,2,Esmee,118.20652173913044,-28.309132434444443,0.1251479361467,0.0064223010064709,0.0647642283437,0.1440343986471,259.0,0.6000463471,-109.7957012,0.03689064558629776,0.0739433644378696,0.10690104752662447,62.480341665193386
4.761553494701591,2,Esmee,119.140625,-27.380639136666662,0.0871529913679208,0.0033967966473287,0.0621105256768316,0.1097366035580198,260.0,0.65857046065,-113.92178425,0.03737373737373737,0.1301052402124789,0.07857663837585703,62.93735073703135
4.800898390614582,2,Esmee,103.40073529411764,-28.00859387222222,0.0630573793174,0.002854780250736,0.0610566433852,0.0899272694756,261.0,0.59291841505,-111.8764664,0.029233511586452758,0.0921220733605955,0.06252901979827725,62.19036727044242
4.767538139643978,2,Esmee,117.1875,-28.302364206666667,0.0449585855106217,0.0038375536846625,0.0603095890452475,0.078946349070495,262.0,0.66118530155,-120.7861505,0.03636363636363636,0.07435275497259881,0.05211204103517742,62.03640211522533
4.9838916444200025,2,Esmee,104.95923913043478,-28.17269625333333,0.03244556669434,-0.0011264295506329,0.0578311028833,0.0699531384893,263.0,0.6406547422,-106.62012315,0.030039525691699605,0.0821959946647797,0.04461073050981924,61.9440282938899
5.042554064398908,2,Esmee,101.5625,-27.551983148888887,0.0219450757916256,-0.0044757439846732,0.0565559660617821,0.0635032668890099,264.0,0.7212602728499999,-108.56844785,0.028282828282828285,0.11974113618267167,0.04003399871599924,62.32282218957662
4.872411007902926,2,Esmee,123.3016304347826,-28.592378796,0.017431159797533,-0.004160500051303,0.0558656315088,0.060974720275,265.0,0.6849910292,-111.6360487,0.03952569169960474,0.0568106107503999,0.03823407711609782,61.778113779925675
4.912181614215745,2,Esmee,95.703125,-27.80456809111111,0.0102488414745366,-0.0036259973696801,0.0566784854929703,0.0654747476735643,266.0,0.74242388445,-110.30158785,0.025252525252525252,0.1044630031239056,0.03743568608682745,62.05809203123199
5.528123365810891,2,Esmee,132.47282608695653,-26.097690986666667,0.0078173032590495,-0.0025604045521801,0.056087036732891,0.0720526698856435,267.0,0.7323483619,-110.0042477,0.04426877470355731,0.20770706544698828,0.0365817191111765,63.67051403232442
5.129183495821869,2,Esmee,455.078125,-22.629647586,0.005735683668624,-0.0053179081497734,0.05627594232555,0.0768220972795,268.0,0.7152419081,-109.17480875,0.2111111111111111,0.41747898638099407,0.036689940472353764,69.52548958257299
4.817058973082244,2,Esmee,1299.2527173913045,-22.634950806666662,0.0073108985627247,-0.0046468228044801,0.0557602700086425,0.0810282638981188,269.0,0.7379393334,-115.9252669,0.6476943346508565,0.4171582098918162,0.036366781241580354,78.25071946165156
4.825869431692618,2,Esmee,1402.1739130434785,-22.08346040888889,0.0045472820372753,-0.0030711053027345,0.0566923751767,0.0640263406777,270.0,0.79131816545,-114.18576895,0.7009222661396576,0.4505162699715325,0.03680696380764007,79.71909627291267
4.794011006513896,2,Esmee,971.6796875,-21.52766087,0.0001029008636638,-0.0055904186777623,0.0567090878510891,0.0666751827862376,271.0,0.7592529658,-117.6039799,0.4782828282828283,0.48413497754149687,0.03682926733815356,75.66991043485976
4.735341485867081,2,Esmee,1355.2989130434785,-25.79792229888889,0.0023506552440735,-0.005231926305624,0.0555419998166,0.0595590805765,272.0,0.7617256962,-114.4251532,0.6766798418972333,0.22583920688989026,0.03587356253552819,76.53065582090758
4.665682286277589,2,Esmee,387.6953125,-22.84760067111111,0.0001594741228861,-0.0024884519588118,0.0555674566259405,0.0597203782528712,273.0,0.8357283795,-114.56403475,0.17626262626262626,0.4042956342555676,0.03569520768706657,68.66236179781586
4.51334778268774,2,Esmee,357.6766304347826,-28.239115734,-0.0003991148022508,-0.002561529128396,0.0538612448880792,0.0668772335667326,274.0,0.8051744865,-113.13223155,0.16073781291172595,0.07817847226462535,0.03427853744185263,64.42712622494484
4.508179904671628,2,Esmee,114.2578125,-28.920182447777776,-0.001348859095783,-0.003308554883258,0.05649486207922,0.0654478172964,275.0,0.73925130245,-115.7697293,0.03484848484848485,0.036982715370143755,0.03651561291014909,61.43288718469262
4.509350526357039,2,Esmee,135.5298913043478,-28.749462384444445,0.0013866454815227,-0.0007015848281485,0.0539556918927989,0.0812919895935643,276.0,0.77630062575,-114.0256204,0.045849802371541494,0.047309078535184804,0.03432393409200635,61.7592964625891
4.463609387447899,2,Esmee,122.0703125,-28.14207119888889,0.420047350646812,0.0439712327377039,0.09315270007146,0.4683183562866,277.0,1.48973633095,-63.829196195,0.03888888888888889,0.0840484156864671,0.349795331831558,64.58472142066785
4.35964203973804,2,Esmee,94.76902173913044,-27.010853309,0.9788273832158416,0.082804580272693,0.145586968398702,1.0153841251336635,278.0,5.075907208,-7.303787767499999,0.02476943346508564,0.15247251606286047,0.8169905485931448,68.8609832508012
4.282004362782257,2,Esmee,81.52173913043478,-24.01344422777778,0.877375570377,0.06515241621973,0.16381172286388,0.909932242008,279.0,6.002518805,-6.074749496000001,0.017918313570487482,0.33377712738120485,0.7351949158469279,70.24525112675963
4.279170670807354,2,Esmee,73.2421875,-21.155278435555555,0.7968484510831683,0.0453288343910693,0.1161115132266732,0.8326851923980199,280.0,5.8496181775,-6.706057615500001,0.013636363636363636,0.5066593146303799,0.6615406287923604,71.64496407863072
4.314613505228541,2,Esmee,72.35054347826087,-23.173857422,0.5961415229762377,0.0467421483864158,0.1108158115883762,0.6371565580435644,281.0,5.180878435,-8.3120486295,0.013175230566534918,0.38456130643876635,0.4961973544017377,68.8478191238098
4.319043805140899,2,Esmee,71.2890625,-24.418481315555557,0.5125147442770001,0.0186251301704987,0.08934113992645,0.5260576870420001,282.0,4.889593293,-8.8113547265,0.012626262626262626,0.3092776047003967,0.42320768741701326,67.34951800826612
4.41349657902112,2,Esmee,79.4836956521739,-21.814516954444443,0.425633742990099,0.003098815880593,0.0874700736424821,0.4503968234762376,283.0,4.751799614499999,-8.7463674245,0.016864295125164686,0.46678388215037486,0.35150063297793527,68.75069755213127
4.444405551484052,2,Esmee,64.453125,-17.213789012,0.348374105484,0.0085504068375616,0.083924998550213,0.364362885763,284.0,4.440906117,-9.668252892,0.00909090909090909,0.7450686169941787,0.28807794718015856,71.42726516318959
4.45719965940044,2,Esmee,64.19836956521739,-20.606754555555558,0.3135165362267327,0.0105982723123108,0.0885270360254287,0.3434291453128713,285.0,4.5275789985,-8.6812350775,0.008959156785243741,0.5398379386244322,0.2609954445957699,68.74520195596422
4.480733155589249,2,Esmee,69.29347826086956,-14.522531541222223,0.26538667799,-0.026087253230208,0.09601280128796,0.3383638831759999,286.0,4.319035698,-8.419998258,0.011594202898550723,0.9078550023273392,0.2255541271469744,72.93057710307488
4.302559579913077,2,Esmee,75.1953125,-17.556199697777778,0.23899615314,-0.0119028078343861,0.0372733656439792,0.3353968207287128,287.0,4.061028107,-8.5513988425,0.014646464646464647,0.7243571843488643,0.1911779366633945,70.51463899842283
4.432382380331804,2,Esmee,77.44565217391305,-17.923805801,0.2258746144137,0.01331874103599,0.10761941911264,0.340096529631,288.0,4.421646689,-13.9188668655,0.0158102766798419,0.7021217537296378,0.19816120077771102,70.32695618457419
4.773409526446128,2,Esmee,104.4921875,-24.442668771111112,0.2022857476341584,0.0416948231504631,0.0834486308100079,0.293014640639604,289.0,4.436337209,-8.2877459793,0.0297979797979798,0.30781457542763174,0.17499351969831178,65.68968265867767
4.565055877483664,2,Esmee,92.73097826086956,-23.59785237111111,0.1738876683629703,0.0169575593225544,0.0760641705869306,0.2390652902170297,290.0,4.412612994,-7.734190209999999,0.023715415019762844,0.3589150775235643,0.14815101625441882,65.96649736071338
2.542060450368374,2,Esmee,76.171875,-21.612920331111116,0.15510982014823,-0.0045665935642,0.086267790750324,0.218895401898,291.0,4.5208150505,-10.2692360205,0.015151515151515152,0.4789778791811824,0.13730959837345977,67.14924164019217
2.4529411681748874,2,Esmee,69.29347826086956,-20.262801256,0.1083818830187425,-0.0054373533351049,0.0858106975226633,0.2263190286180198,292.0,4.293489338500001,-7.508533380499999,0.011594202898550723,0.5606426795182425,0.10464004123334164,67.79671654205666
4.187951102004588,2,Esmee,71.2890625,-19.834784913333333,0.10463606877482,-0.001690124526801,0.045876318452,0.1911550493371,293.0,4.0557597515,-7.835842514499999,0.012626262626262626,0.5865321509057905,0.08456864863101332,67.96746025244285
4.85252231820501,2,Esmee,70.3125,-18.676844653333333,0.0935315790740099,-0.0058743299434257,0.0624900620768269,0.2353657196533663,294.0,3.97568624,-12.600597745,0.012121212121212121,0.6565726102092492,0.08321499935901756,68.78701555980737
4.645232328221413,2,Esmee,72.35054347826087,-19.431550839,0.1010621559606899,0.03906876780025,0.087312524469521,0.2748599639196,295.0,4.225891129,-10.9691781655,0.013175230566534918,0.6109226145149509,0.10531200061914844,68.4370719904633
4.41028450423545,2,Esmee,71.2890625,-20.89227597,-0.1303290166365346,0.059706625325198,0.049908272372099,0.2980072638644554,296.0,2.628665525,-28.34437743,0.012626262626262626,0.5225675735637494,0.11584788605484675,67.45011922372902
4.544322212032325,2,Esmee,73.3695652173913,-22.909266664444445,-0.1468950527732673,0.0880919525257534,0.1264470168793564,0.281231751830693,297.0,2.7555001445,-29.22397987,0.013702239789196307,0.40056563656426114,0.16677797985415785,66.41505627338832
4.776008960211216,2,Esmee,68.359375,-20.86327480222222,-0.12849672005496,0.119072946589141,0.08913541733679,0.284738656199,298.0,3.0000367590000003,-32.81072826,0.011111111111111112,0.5243217703748113,0.15315598052306373,67.73933131090446
4.838805833314162,2,Esmee,62.16032608695652,-21.381155218,-0.1216280161868712,0.1336458685329405,0.0576801019539485,0.2520583282742574,299.0,3.3645170785,-34.441882235,0.00790513833992095,0.4929966809566908,0.14743064997185518,67.25350813805355
4.934178553523746,2,Esmee,58.59375,-19.964190313333333,-0.10924070527886,0.10418208514626,0.08481146568031,0.235914511852,300.0,3.0907108835,-36.92594328,0.006060606060606061,0.5787047923058333,0.13364584592930812,68.13483639631659
5.330837874786697,2,Esmee,59.10326086956522,-19.856124012222224,-0.0959232778870495,0.0512912184819306,0.1054856924231782,0.2684565951646535,301.0,3.1895523715,-31.961765390000004,0.00632411067193676,0.585241410494623,0.11562236689068024,68.07435807449966
5.470969426378276,2,Esmee,67.2554347826087,-21.18319915,-0.252549365993649,-0.025175537824341,0.03903654963737,0.3116525483608,302.0,2.600945021,-35.089738440000005,0.010540184453227935,0.5049704713184031,0.2033526193184179,67.89727029943273
5.273533606236245,2,Esmee,67.3828125,-20.297636984,-0.5413217960524752,-0.0781821305139683,0.0104786272781683,0.5809364005435643,303.0,1.1749728566,-122.29905635,0.010606060606060607,0.5585355670241227,0.44526242878238115,70.47664744666973
4.800277338734388,2,Esmee,63.17934782608695,-20.10440701111111,-0.708635088752,-0.08192615565332,0.0484349138399,0.77437136596,304.0,1.9445962055,-149.25753185,0.008432147562582343,0.5702234895533321,0.585246565473152,71.69329734967684
4.596126916244809,2,Esmee,90.8203125,-18.35730134,-0.291201039909703,-0.0622856874135049,0.0328292385960752,0.4772146216425742,305.0,1.6620582265,-99.541774335,0.022727272727272728,0.6759008615934923,0.23902927658550044,70.47759000635136
4.352845787442592,2,Esmee,112.09239130434784,-21.31346912555556,-0.1060297569119703,-0.1126321188712376,0.0317973323990099,0.3110305542752475,306.0,1.8898753065,-37.691774865,0.03372859025032939,0.4970908170421439,0.12095540642077687,67.60730486087853
4.512258472069402,2,Esmee,69.3359375,-22.458382087,-0.19585414822411,-0.056336566255414,0.02887359182129,0.286055510803,307.0,1.560002105,-31.16433702,0.011616161616161616,0.4278383413729313,0.16088470366013452,66.65346095807948
4.330204241053097,2,Esmee,79.4836956521739,-18.801898172222224,-0.4363003987841584,-0.0341804360543198,0.0573300968900891,0.4890201060613861,308.0,1.4423688295,28.47202755,0.016864295125164686,0.6490084843185995,0.35719864392799977,70.98297686575049
4.653721877953612,2,Esmee,91.796875,-20.975358204444447,-0.394611416956,-0.08342712860295,0.0838524404574899,0.507648051424,309.0,1.1403704715,-136.93760765,0.023232323232323233,0.5175421693512327,0.3326801987034697,69.33659408648901
4.330532843392157,2,Esmee,72.35054347826087,-19.99984469,-0.2917477154495049,-0.0454047150386732,0.1123889904839915,0.3636453381792079,310.0,0.6406037738,-108.32237992,0.013175230566534918,0.576548162120169,0.2526433066904768,69.20322901029654
4.733410627423685,2,Esmee,67.2554347826087,-21.40571686,-0.1890745780761,-0.0454256764668799,0.06893234585512,0.294791981624,311.0,1.114586066,-88.519477075,0.010540184453227935,0.4915110182274866,0.16128513656708063,67.39921700033105
4.673593420069513,2,Esmee,72.265625,-21.21276794888889,-0.1589710347982178,-0.0112035561013042,0.0550395572586237,0.2202281516546534,312.0,0.8669540743499999,-61.531094475,0.013131313131313131,0.5031819401421667,0.12985661416023242,67.33966245761412
4.929225946581283,2,Esmee,65.21739130434783,-20.89006021666667,-0.1316370471920792,-0.0362388224093564,0.0338671656890108,0.2422509310088119,313.0,1.1422416375,-55.98068421,0.009486166007905139,0.5227015980782521,0.1065782741408346,67.3147686902238
5.0046306070862085,2,Esmee,71.2890625,-22.133536019,-0.14059098880885,0.01917001173349,0.07089928488051,0.26907415001,314.0,0.89167806195,-67.86993466,0.012626262626262626,0.44748734105935944,0.12153637203572272,66.59466432152334
4.625691384064087,2,Esmee,76.42663043478261,-23.44662422,-0.1230890067000198,0.0675922266705148,0.0474564711733069,0.2247313821569307,315.0,0.6694632005000001,-73.633333705,0.015283267457180501,0.36806243125961535,0.11287649245006512,65.62542646385951
4.542687513902663,2,Esmee,69.3359375,-22.760116389,-0.1033970304835576,0.13937952986798,0.0854889650171299,0.2703493739773,316.0,1.07595164735,-70.785668305,0.011616161616161616,0.40958730560733103,0.15057254872166656,66.35195128938453
4.276633808586215,2,Esmee,66.23641304347827,-20.955226444444445,-0.1708213756328712,0.2246327095026732,0.123391684600891,0.3432066404861386,317.0,1.4431631255,-89.022681365,0.010013175230566537,0.5187598813228219,0.24603871376528583,68.39369179060748
4.006187866802358,2,Esmee,61.141304347826086,-19.052946922222223,0.0094780255766619,0.322198182696,0.0779214751265,0.394459536181,318.0,1.600669472,-82.80227538,0.007378129117259552,0.6338232710869954,0.26572469412594724,69.87923938839671
4.074674995007941,2,Esmee,72.265625,-19.376998244444444,0.1045100150273168,0.3817781281534653,0.152501874046594,0.4655260990475248,319.0,3.271196785,-63.345858230000005,0.013131313131313131,0.614222343275454,0.3428713970763098,70.37626555854219
4.409272597520486,2,Esmee,59.10326086956522,-19.780346886,-0.04015541453657,0.3914537100101,0.13509056795395,0.498968703695,320.0,3.205183859,-53.79076874,0.00632411067193676,0.5898249498261777,0.33609087958197764,69.89310864800869
4.725279967793479,2,Esmee,65.4296875,-22.21726648222222,-0.2512397618352673,0.363700178630297,0.1470576299711287,0.5402981693118811,321.0,2.5636779075,-97.288221645,0.009595959595959595,0.4424227273617792,0.3776040754276837,68.52182452368201
4.764946216335847,2,Esmee,60.12228260869565,-21.628181687777776,-0.2348192345279307,0.2657901055119802,0.1139651277290396,0.4299690769792079,322.0,2.771126275,-102.58247055,0.0068511198945981535,0.47805476382933626,0.29981225893205316,68.27217763530042
4.569341341339806,2,Esmee,62.5,-20.38623737555556,-0.12380901493787,0.21680986080981,0.10096963802775,0.346354721708,323.0,2.642618153,-91.970537975,0.00808080808080808,0.5531763854381766,0.21379437953756472,68.5100878231748
4.22055997717221,2,Esmee,58.08423913043478,-20.532886308,-0.0648890476538059,0.1722655845252217,0.1210025064954356,0.3622860445940594,324.0,3.0174621405,-78.7267993,0.0057971014492753615,0.5443060154030502,0.17293548136077097,68.03109806470827
3.969422620152737,2,Esmee,64.453125,-20.53843750888889,-0.03366585648311,0.167264725899137,0.06078158451464,0.2892153539596,325.0,2.679751776,-78.782149835,0.00909090909090909,0.5439702393070159,0.14029149307428723,67.83179299809667
4.052015580662578,2,Esmee,55.02717391304348,-20.98542122888889,0.0042080142343861,0.1468415290398019,0.1046006208153564,0.2972874992295049,326.0,3.009157276,-69.80702399,0.004216073781291171,0.5169334860897399,0.13963700447226687,67.40461934448084
4.161760102309659,2,Esmee,54.00815217391305,-20.181949745,-0.0137558088958316,0.0976638108700699,0.1088760208329,0.2571432532941,327.0,3.510619811,-64.713301435,0.0036890645586297776,0.5655331537175061,0.11177430993466095,67.75437361525996
4.2755511565556645,2,Esmee,64.453125,-20.549749684444446,-0.2627907518218316,0.1060531299716534,0.0933144814712475,0.3836103045584159,328.0,3.438976844,-86.45373809,0.00909090909090909,0.5432859985054805,0.23799577409658043,68.6052163566566
4.145825239655127,2,Esmee,62.16032608695652,-18.015690013333334,-0.262796701430693,0.0623860438705633,0.0517862359449406,0.3654556489148515,329.0,3.110161138,-95.039928405,0.00790513833992095,0.6965639433167213,0.21854987813070442,70.26526911164471
