"Time (s)","Peak-Frequency"
3.936197854E1,7.031250000E1
3.940464521E1,7.031250000E1
3.944731188E1,7.031250000E1
3.948997854E1,7.031250000E1
3.953264521E1,7.031250000E1
3.965173717E1,4.687500000E1
3.969440383E1,7.031250000E1
3.977423333E1,7.031250000E1
3.991511592E1,4.687500000E1
3.995778258E1,7.031250000E1
4.000044925E1,7.031250000E1
4.006640192E1,4.687500000E1
4.010906858E1,1.171875000E2
4.015173525E1,2.343750000E1
4.019440192E1,9.375000000E1
4.023706858E1,7.031250000E1
4.027973525E1,7.031250000E1
4.041411338E1,7.031250000E1
4.045678004E1,7.031250000E1
4.049944671E1,4.687500000E1
4.054211338E1,4.687500000E1
4.058478004E1,4.687500000E1
4.062744671E1,7.031250000E1
4.067011338E1,4.687500000E1
4.075395929E1,4.687500000E1
4.079662596E1,7.031250000E1
4.083929263E1,7.031250000E1
4.088195929E1,7.031250000E1
4.095823196E1,7.031250000E1
4.100089862E1,7.031250000E1
4.104356529E1,7.031250000E1
4.108623196E1,7.031250000E1
4.112889862E1,4.687500000E1
4.117156529E1,7.031250000E1
4.121423196E1,4.687500000E1
4.125689862E1,4.687500000E1
4.129956529E1,2.109375000E2
4.134223196E1,2.109375000E2
4.138489862E1,9.375000000E1
4.142756529E1,2.109375000E2
4.147023196E1,2.109375000E2
4.152821129E1,7.031250000E1
4.157087796E1,7.031250000E1
4.161354463E1,9.375000000E1
4.165621129E1,7.031250000E1
4.169887796E1,7.031250000E1
4.174154463E1,2.109375000E2
4.179841479E1,7.031250000E1
4.184108146E1,7.031250000E1
4.190635071E1,7.031250000E1
4.194901738E1,7.031250000E1
4.199168404E1,7.031250000E1
4.204979796E1,7.031250000E1
4.219852296E1,2.343750000E2
4.224118963E1,4.687500000E1
4.228385629E1,9.375000000E1
4.232652296E1,9.375000000E1
4.242495887E1,3.515625000E2
4.246762554E1,3.281250000E2
4.251029221E1,2.343750000E2
4.255295887E1,2.343750000E2
4.259562554E1,7.031250000E1
4.263829221E1,7.031250000E1
4.268095887E1,4.687500000E1
4.274376675E1,4.687500000E1
4.278643342E1,4.687500000E1
4.289585433E1,2.343750000E2
4.293852100E1,9.375000000E1
4.302724154E1,4.687500000E1
4.311645396E1,9.375000000E1
