"t (s)","Inclination (deg)","Rotation (deg)"
5.750386729E2,9.632160222E-1,-7.791252968E1
5.755391509E2,8.023044941E-1,-7.120645918E1
5.760396234E2,8.464696554E-1,-7.728316788E1
5.765400834E2,8.511671569E-1,-7.329506092E1
5.770405637E2,9.230229263E-1,-7.544794973E1
5.775410537E2,8.042212905E-1,-7.684166806E1
5.785421082E2,9.164294209E-1,-7.684454469E1
5.790426253E2,7.098316487E-1,-7.463913521E1
5.795426913E2,8.027077933E-1,-8.324971565E1
5.800426957E2,7.505807367E-1,-6.195531305E1
5.805426987E2,8.135063863E-1,-7.303385189E1
5.810426992E2,9.455883513E-1,-7.421589697E1
5.815427012E2,9.008010065E-1,-6.859523923E1
5.820427038E2,1.098250694E0,-7.210295565E1
5.825427048E2,8.706163186E-1,-7.125376365E1
5.830427703E2,1.007030292E0,-7.950669601E1
5.835432923E2,1.025936973E0,-8.007738333E1
5.840438697E2,9.494775783E-1,-8.350132222E1
5.845444177E2,1.026895522E0,-8.229471574E1
5.850449677E2,9.095035641E-1,-8.383131531E1
5.855455137E2,1.054539954E0,-8.355378361E1
5.860460563E2,1.049720601E0,-8.334637132E1
5.865466053E2,1.013314198E0,-8.259011722E1
5.870471463E2,1.026287970E0,-8.579101507E1
5.875476953E2,9.651938265E-1,-8.146923439E1
5.880482508E2,1.061925487E0,-8.380169423E1
5.885488258E2,1.073715576E0,-8.699952728E1
5.890494025E2,9.611420159E-1,-8.426851315E1
5.895499795E2,1.076489962E0,-8.241466948E1
5.900505417E2,1.033653004E0,-8.171091591E1
5.905511167E2,1.037922532E0,-8.256017484E1
5.910516824E2,1.096071025E0,-8.409227861E1
5.920528405E2,1.120544734E0,-8.484644409E1
5.925534185E2,1.178337531E0,-8.518644910E1
5.930539983E2,1.052625136E0,-8.236075856E1
5.935546213E2,1.118039698E0,-8.533037821E1
5.940551611E2,1.067062344E0,-8.430355396E1
5.945557211E2,1.065392003E0,-8.411012223E1
5.950562943E2,1.053164174E0,-8.634879662E1
5.955568683E2,1.068600638E0,-8.701212803E1
5.960574202E2,1.179251733E0,-8.785989792E1
5.965579882E2,1.048286738E0,-8.536843133E1
5.970585718E2,1.106219163E0,-8.258040640E1
5.975591478E2,1.048329581E0,-8.576360520E1
5.980597033E2,1.076935587E0,-8.373764868E1
5.985602223E2,1.076573802E0,-8.671344971E1
5.990607587E2,1.076828070E0,-8.620461263E1
5.995613107E2,1.108342807E0,-8.342849427E1
6.000618278E2,1.112826414E0,-8.459193515E1
6.005623568E2,1.094414343E0,-8.432151047E1
6.010629052E2,1.080947803E0,-8.452645302E1
6.015634402E2,1.070500434E0,-8.257062646E1
6.020640090E2,1.071245683E0,-8.504455106E1
6.025645730E2,1.127720336E0,-8.627832321E1
6.030651187E2,1.111278649E0,-8.531558466E1
6.035656567E2,1.060786783E0,-8.657206919E1
6.040661952E2,1.081313863E0,-8.588777115E1
6.050672787E2,1.083529887E0,-8.510488411E1
6.055678197E2,1.046818497E0,-8.662505065E1
6.060683626E2,1.021194974E0,-8.564677950E1
6.065688876E2,1.017392257E0,-8.247432039E1
6.070694032E2,9.887977482E-1,-8.493057986E1
6.075699122E2,1.124430773E0,-8.576692881E1
6.080704313E2,1.084043128E0,-8.448444766E1
6.085709363E2,1.101799711E0,-8.650676106E1
6.090714388E2,1.080323730E0,-8.253224709E1
6.095719698E2,1.103987892E0,-8.235070827E1
6.100725082E2,1.144565788E0,-8.547904210E1
6.105730472E2,1.021623592E0,-8.238896861E1
6.110735980E2,1.048379476E0,-8.414521847E1
6.115741700E2,1.110253733E0,-8.286366484E1
6.120747362E2,1.094759369E0,-8.318478058E1
6.125753012E2,1.101140511E0,-8.382735414E1
6.130758595E2,1.116866165E0,-8.606259218E1
6.135764315E2,1.114631331E0,-8.321854018E1
6.140770019E2,1.149905423E0,-8.859209223E1
6.145775849E2,1.128385549E0,-8.642087669E1
6.150781779E2,1.102967160E0,-8.757211317E1
6.155787379E2,1.057910991E0,-8.174132578E1
6.160793305E2,1.081149607E0,-8.550808422E1
6.165799235E2,1.094436080E0,-8.268013978E1
6.170804956E2,1.159400804E0,-8.690241141E1
6.175810656E2,1.057418938E0,-8.636098533E1
6.180815954E2,1.085482157E0,-8.561558999E1
6.185821774E2,1.030542573E0,-8.587240829E1
6.190827564E2,1.071086445E0,-8.102737338E1
6.200839238E2,3.578121242E0,-1.735234384E1
6.205840018E2,5.148207079E0,-1.085852168E1
6.210839733E2,6.033176210E0,-1.059246222E1
6.215839433E2,5.910133536E0,-1.052294742E1
6.220839143E2,5.776121815E0,-9.969135895E0
6.225838843E2,5.775940961E0,-8.649914895E0
6.230842757E2,5.783254339E0,-9.274880699E0
6.235836537E2,5.692846687E0,-1.066902806E1
6.240830616E2,5.671017992E0,-1.155894457E1
6.245824556E2,5.801035150E0,-1.286990623E1
6.250818722E2,5.656422320E0,-1.271192293E1
6.255812602E2,5.605121914E0,-7.944094295E0
6.260818803E2,5.632017096E0,-1.082885167E1
6.265819543E2,5.703379285E0,-1.155599921E1
6.270819245E2,5.478990464E0,-1.162481128E1
6.275818935E2,5.429904347E0,-9.643263717E0
6.280818611E2,5.372277105E0,-1.161929795E1
6.285818301E2,5.244618483E0,-1.228981900E1
6.290817973E2,5.331194332E0,-9.530671983E0
6.295817653E2,5.096445125E0,-1.155248136E1
6.300817341E2,5.012719330E0,-1.383885746E1
6.305817021E2,5.064066075E0,-5.235390217E0
6.310816694E2,5.014417104E0,-1.583664959E1
6.315816364E2,4.832030887E0,-4.976371519E0
6.325815698E2,5.097453651E0,-9.613450891E0
6.330815352E2,5.395546047E0,-1.145679327E1
6.335815022E2,5.206297952E0,-5.691362494E0
6.340814693E2,5.615960828E0,-1.745849358E1
6.345814353E2,5.578668900E0,-1.298399909E1
6.350814012E2,5.791464797E0,-1.770079541E1
6.355813662E2,5.174081944E0,2.011950696E0
6.360813318E2,5.880750733E0,-2.029371509E1
6.365812968E2,4.893519011E0,-5.281240628E0
6.370812615E2,5.295152592E0,-5.438940444E0
6.375812265E2,4.671329909E0,-1.691304950E1
6.380811932E2,4.614464550E0,-1.382500796E1
6.385811572E2,4.401828400E0,-1.456259724E1
6.390811226E2,4.125120914E0,-2.082187318E1
6.395810876E2,4.045483417E0,-1.952366025E0
6.400810527E2,4.010404068E0,-9.468638344E0
6.405810167E2,4.028998472E0,-2.020673741E1
6.410809805E2,3.848041555E0,-1.837666219E1
6.415809445E2,3.407392197E0,-7.854330257E0
6.420809105E2,1.662388271E0,-3.594585229E1
6.425808745E2,9.665597982E-1,-1.124929959E2
6.430808395E2,2.358102633E0,-1.481413551E2
6.435808035E2,2.629903729E0,-1.480491897E2
6.440807669E2,2.445441478E0,-1.444135242E2
6.445807309E2,1.904645329E0,-1.684674904E2
6.455806575E2,2.774519466E0,-7.359565175E1
6.460806220E2,6.311540735E-1,-1.860864706E1
6.465805860E2,1.419109241E0,-5.427309504E1
6.470805489E2,5.545146714E-1,1.283329968E1
6.475805119E2,1.460910244E0,-8.262096886E1
6.480804761E2,5.453091040E-1,-1.426824882E2
6.485804421E2,1.251334719E0,-8.168702723E1
6.490804092E2,3.381473355E-1,-1.130757263E2
6.495803772E2,3.547893167E-1,1.342386391E2
6.500803452E2,1.408461431E0,-6.340191746E0
6.505803142E2,1.904652594E0,-2.370142421E1
6.510802843E2,2.175549024E0,-5.858073588E1
6.515802553E2,1.635490032E0,3.220241944E1
6.520802260E2,2.115821338E0,-4.337931715E1
6.525801990E2,1.033514758E0,-2.113820280E0
6.530801718E2,2.001796723E0,-5.146716052E1
6.535801448E2,1.224675941E0,-2.808731695E1
6.540801185E2,1.233494208E0,-1.083705472E1
6.545800925E2,1.231614197E-1,-1.684489927E2
6.550800655E2,4.818390316E-1,-1.300716281E2
6.555800395E2,6.167177491E-1,-1.159462517E2
6.560800135E2,5.591629836E-1,-9.367122257E1
6.565799875E2,8.517346199E-2,-1.489348351E2
6.570799615E2,5.767308018E-1,-9.190338884E1
6.580799083E2,1.041375871E0,1.259411225E2
6.585798823E2,6.232707465E-1,1.182894033E2
6.590798564E2,3.664253523E-1,9.918883607E1
6.595798304E2,1.468767740E0,-7.204539058E1
6.600798053E2,7.262428374E-1,1.177681782E2
6.605797813E2,1.253438677E0,1.616449915E1
6.610797562E2,3.611744498E-1,4.287140219E1
6.615797322E2,1.474782284E0,-1.362601817E1
6.620797103E2,9.751651639E-1,-1.309308335E1
6.625796873E2,1.948639166E0,3.750763208E1
6.630796656E2,1.656149987E0,4.085537626E1
6.635796446E2,1.759749937E0,-1.407043765E1
6.640796230E2,1.384672116E0,2.750506751E1
6.645796010E2,8.784067373E-1,1.196237487E2
6.650795792E2,8.806034350E-2,6.883874018E1
6.655795552E2,8.140014916E-1,-1.463270408E2
6.660795307E2,6.606830724E-1,-1.235621278E2
6.665795057E2,1.233514819E0,-8.660715012E1
6.670794809E2,1.592688713E0,-6.216488872E1
6.675794539E2,2.586534146E0,-1.071169799E2
6.680794276E2,1.309279691E0,-1.313333022E2
6.685793996E2,5.218370227E-1,9.920582350E1
6.690793713E2,8.413187024E-1,9.729034998E1
6.695793433E2,1.529539636E0,9.295864757E1
6.700793134E2,2.305709199E0,9.872894650E1
6.705792844E2,1.853406459E0,9.500825727E1
6.710792549E2,6.682194142E-1,9.294758607E1
6.715792259E2,1.309323369E0,8.810936950E1
6.720791963E2,1.094535816E0,9.556671327E1
6.730791342E2,1.612992635E0,1.042186893E2
6.735791032E2,1.730981012E0,9.169499271E1
6.740790721E2,1.264592617E0,9.865931424E1
6.745790401E2,2.124505463E0,1.481372167E2
6.750790080E2,3.592298533E0,1.543375593E2
6.755789760E2,3.975270082E0,1.651461353E2
6.760789442E2,5.383106242E0,1.569361436E2
6.765789122E2,4.267298928E0,1.580490050E2
6.770788786E2,4.770190786E0,1.623585523E2
6.775788456E2,4.896523654E0,1.711405707E2
6.780788131E2,4.610798982E0,1.637432012E2
6.785787801E2,3.093270824E0,1.581241302E2
6.790787482E2,2.350102697E0,1.610149960E2
6.795787172E2,2.627084436E0,1.765088286E2
6.800786872E2,2.912533798E0,1.782376090E2
6.805786592E2,3.674318107E0,-1.782472933E2
6.810786318E2,4.170180570E0,1.607233291E2
6.815786068E2,3.891392973E0,-1.650694560E2
6.820785839E2,4.041699923E0,1.595794152E2
6.825785619E2,4.423024501E0,-1.762808338E2
6.830785424E2,4.561212756E0,-1.748586682E2
6.835785214E2,3.426990115E0,1.682471635E2
6.840784998E2,2.970872784E0,-1.731814099E2
6.850784575E2,2.549758880E0,-1.734876688E2
6.855784365E2,2.155592515E0,-1.684899561E2
6.860784159E2,2.779314441E0,-1.553882003E2
6.865783949E2,2.513181598E0,-1.635049349E2
6.870783738E2,2.680368577E0,1.669485927E2
6.875783528E2,2.876754518E0,-1.589333218E2
6.880783321E2,2.256046810E0,-1.763670493E2
6.885783111E2,2.200135621E0,-1.666370144E2
6.890782894E2,1.937171881E0,-1.390882152E2
6.895782684E2,1.898592454E0,-1.717799161E2
6.900782480E2,1.999318429E0,-1.550332766E2
6.905782270E2,2.946562318E0,-1.408163093E2
6.910782064E2,3.813927483E0,1.767466881E2
6.915781854E2,2.380838319E0,-1.473764860E2
6.920781655E2,3.099653587E0,-1.713863033E2
6.925781445E2,3.589133329E0,-1.594092721E2
6.930781237E2,2.103013427E0,-1.496037542E2
6.935781027E2,3.722183264E0,-1.653133646E2
6.940780809E2,3.895613767E0,-1.594774744E2
6.945780599E2,2.220666545E0,-1.476690897E2
6.955780159E2,3.143253074E0,-1.448281667E2
6.960779930E2,4.582400270E0,-1.687848068E2
6.965784040E2,5.406785631E0,-1.627266744E2
6.970789910E2,5.320374865E0,-1.692883773E2
6.975795760E2,4.235152350E0,-1.583302175E2
6.980801912E2,2.528999271E0,-1.448730211E2
6.985808042E2,2.440202342E0,-1.483938535E2
6.990809200E2,2.271495343E0,-1.456706755E2
6.995808930E2,3.235489842E0,-1.544290605E2
7.000808651E2,2.835128684E0,-1.434732724E2
7.005808381E2,2.336928127E0,-1.459143821E2
7.010808112E2,2.805972928E0,-1.486773373E2
7.015807832E2,4.091501237E0,-1.564733218E2
7.020807550E2,3.435399690E0,-1.546629519E2
7.025807750E2,2.512697630E0,-1.444951834E2
7.030813878E2,2.567249774E0,-1.469381505E2
7.035807858E2,4.416956527E0,-1.603469448E2
7.040802004E2,3.921092946E0,-1.560807778E2
7.045806364E2,2.923499407E0,-1.503610937E2
7.050806055E2,3.422892175E0,-1.520058287E2
7.055805745E2,4.479333649E0,-1.599590482E2
7.060805450E2,4.743246858E0,-1.589318413E2
7.070806043E2,1.324855134E0,-7.070280521E1
7.075805733E2,1.474729933E0,-9.440926289E1
7.080805425E2,1.470743199E0,-8.972454164E1
7.085805105E2,1.513198933E0,-8.986628780E1
7.090804797E2,1.517965185E0,-9.000000000E1
7.095810437E2,1.502148241E0,-9.057226548E1
7.100804267E2,1.509065915E0,-9.298634574E1
7.105810297E2,1.478425038E0,-8.863526043E1
7.110804184E2,1.457523301E0,-8.545784297E1
7.115798404E2,1.539381484E0,-9.210648136E1
7.120792365E2,1.489144746E0,-9.200419461E1
7.125786345E2,1.499826178E0,-9.080978041E1
7.130792526E2,1.505875299E0,-8.885625499E1
7.135786336E2,1.460786746E0,-9.048408076E1
7.140792432E2,1.323936064E0,-8.988601650E1
7.145786322E2,1.498924564E0,-8.841261049E1
7.150780318E2,1.486481271E0,-9.068124945E1
7.155774608E2,1.399480899E0,-9.213044950E1
7.160768483E2,1.486872139E0,-9.010213140E1
7.165762753E2,1.559622014E0,-9.000000000E1
7.170756955E2,1.468944335E0,-9.086230363E1
7.175751145E2,1.555358630E0,-9.113860777E1
7.180745172E2,1.509505008E0,-9.258428069E1
7.185739272E2,1.460722724E0,-9.287798272E1
7.190733407E2,1.545793248E0,-9.222650180E1
7.200733512E2,1.505816910E0,-9.305511645E1
7.205727352E2,1.518988579E0,-9.013355635E1
7.210721382E2,1.484685232E0,-9.367605659E1
7.215715172E2,1.454903046E0,-9.267510244E1
7.220709575E2,1.465707099E0,-9.275910765E1
7.225703775E2,1.455530221E0,-9.139124513E1
7.230697787E2,1.400265547E0,-8.985540527E1
7.235691827E2,1.452442364E0,-9.205285804E1
7.240685692E2,1.473529054E0,-8.848713781E1
7.245679452E2,1.501660995E0,-9.043891017E1
7.250673313E2,1.446028260E0,-9.049059407E1
7.255667303E2,1.499928670E0,-8.989871116E1
7.260661408E2,1.502030971E0,-9.246317904E1
7.265655308E2,1.492249918E0,-9.240995912E1
7.270649490E2,1.517396564E0,-9.096819315E1
7.275643360E2,1.503902506E0,-9.242234896E1
7.280649550E2,1.492410912E0,-9.207084797E1
7.285643430E2,1.480265014E0,-9.119705104E1
7.290637357E2,1.531770247E0,-9.168662855E1
7.295643537E2,1.483140619E0,-9.221965555E1
7.300637425E2,1.501439031E0,-8.973053330E1
7.305631385E2,1.519345788E0,-9.029962656E1
7.310625198E2,1.486511712E0,-9.183773679E1
7.315619108E2,1.552127670E0,-9.202098177E1
7.325607082E2,1.467004690E0,-9.027628853E1
7.330600853E2,1.530658931E0,-9.069345972E1
7.335594823E2,1.571654894E0,-9.322090107E1
7.340588862E2,1.490364717E0,-9.105211464E1
7.345583052E2,1.656049604E0,-9.207812400E1
7.350576927E2,1.478934813E0,-9.263361261E1
7.355570797E2,1.452378755E0,-9.146433278E1
7.360564683E2,1.516533069E0,-9.286906636E1
7.365570663E2,1.530036263E0,-7.870953602E1
7.370576840E2,3.757625113E0,-2.471144635E1
7.375578850E2,5.721003394E0,-1.304793232E1
7.380578449E2,6.783695079E0,-1.243146724E1
7.385578059E2,6.869466122E0,-1.144997732E1
7.390577675E2,6.644004092E0,-1.125942807E1
7.395577285E2,6.734398791E0,-1.032350720E1
7.400576884E2,6.856491177E0,-1.107506187E1
7.405576484E2,6.820377199E0,-1.019541419E1
7.410576129E2,6.669133398E0,-1.032639788E1
7.415575729E2,6.436140072E0,-1.070321504E1
7.420575338E2,6.478270651E0,-1.122053841E1
7.425574938E2,6.601595978E0,-1.093789689E1
7.430574555E2,6.492401964E0,-1.300216985E1
7.435574165E2,6.432691523E0,-1.047151750E1
7.440573754E2,6.389029418E0,-1.038471249E1
7.445573354E2,6.455184577E0,-1.220109066E1
7.455572570E2,5.959151882E0,-1.313319638E1
7.460572185E2,6.080695597E0,-1.230993351E1
7.465571795E2,6.042782675E0,-1.343688591E1
7.470571405E2,5.678295071E0,-3.707440685E0
7.475571025E2,5.917396607E0,-2.171235799E1
7.480570635E2,5.315596127E0,-1.377826081E1
7.485570235E2,5.736327140E0,-2.061255404E1
7.490569831E2,4.772890397E0,-4.722724846E0
7.495569441E2,5.712060846E0,-2.895083216E1
7.500569061E2,4.517341478E0,-6.673888533E0
7.505568661E2,4.731497505E0,-1.925176509E1
7.510568268E2,4.729961121E0,-1.148297997E1
7.515567878E2,4.677649756E0,-2.736029753E1
7.520567478E2,4.097761129E0,-5.795931561E0
7.525567088E2,4.578731691E0,-2.170771246E1
7.530566703E2,4.205939555E0,1.923434856E0
7.535566313E2,4.080166158E0,-8.103578067E0
7.540565915E2,4.378689105E0,-2.501757654E1
7.545565525E2,4.507133799E0,-2.139539148E1
7.550565130E2,4.019565438E0,-2.930231928E1
7.555564740E2,3.807248610E0,-3.813182363E0
7.560564338E2,3.976708294E0,-3.642198182E1
7.570563563E2,3.469775961E0,-2.595064278E1
7.575563163E2,4.273785704E0,-9.471461456E0
7.580562764E2,3.745961816E0,-2.474848871E1
7.585562364E2,9.945611800E-1,-6.210548848E1
7.590561978E2,3.857105390E0,-8.494137926E1
7.595561578E2,1.664337832E0,-1.230536731E2
7.600561185E2,1.220938196E0,-1.044609558E2
7.605560795E2,6.049393217E-1,-1.682624950E2
7.610560393E2,1.134659334E0,-1.109803740E2
7.615560013E2,9.279899321E-1,-8.792420292E1
7.620559638E2,9.253793333E-1,-1.159303561E2
7.625559268E2,6.875978658E-1,-1.512428791E2
7.630558908E2,6.028726316E-1,-1.049423557E2
7.635558548E2,1.120230610E0,-9.514141880E1
7.640558190E2,4.942361111E-1,-1.031704405E2
7.645557840E2,1.835156634E0,-9.510753066E1
7.650557495E2,1.899365544E0,-1.010668264E2
7.655557145E2,7.973588140E-1,-1.215504550E2
7.660556795E2,1.682888789E0,-1.054881624E2
7.665556455E2,9.430138253E-1,-1.145102642E2
7.670556107E2,1.826437952E0,-1.003294158E2
7.675555767E2,1.470555252E0,-1.086528024E2
7.680555435E2,1.997473598E0,-9.530870035E1
7.685555095E2,1.132684025E0,-1.095111274E2
7.690554745E2,1.519060951E0,-9.556882354E1
7.700554079E2,1.169120897E0,-1.036895100E2
7.705553749E2,9.044947080E-1,-1.141706261E2
7.710553414E2,1.834687763E0,-9.490688652E1
7.715553084E2,1.501294473E0,-1.002112802E2
7.720552757E2,2.055045253E0,-9.391387891E1
7.725552417E2,1.606381413E0,-1.090053308E2
7.730552075E2,1.906490787E0,-1.082365799E2
7.735551725E2,2.163144764E0,-8.936757022E1
7.740551363E2,1.565380313E0,-1.091546286E2
7.745551013E2,2.478746094E0,-8.524152925E1
7.750550661E2,1.473341274E0,-1.107238332E2
7.755550291E2,2.248444359E0,-9.488767035E1
7.760549927E2,1.770884721E0,-9.899834081E1
7.765549557E2,2.126504932E0,-9.080111758E1
7.770549195E2,1.865773625E0,-9.269105848E1
7.775548825E2,2.227479149E0,-1.050463918E2
7.780548449E2,2.298258386E0,-9.708701280E1
7.785548069E2,1.367989770E0,-1.199573548E2
7.790547689E2,2.392987813E0,-6.082808368E1
7.795547319E2,1.711682196E0,-6.285301724E1
7.800546944E2,1.551940059E0,-6.985554436E1
7.805546564E2,1.833230189E0,-5.290770355E1
7.810546177E2,1.614596561E0,-5.636253761E1
7.815545797E2,9.607416077E-1,-5.846624649E1
7.820545400E2,1.469838360E0,-5.413104301E1
7.830544632E2,1.825073481E0,-4.223134316E1
7.835544242E2,1.875545165E0,-4.278063824E1
7.840543849E2,1.191103394E0,-9.162232258E1
7.845543469E2,1.001683538E0,-9.487865053E1
7.850543067E2,2.065671152E0,-1.125038548E2
7.855542677E2,9.283660765E-1,-9.809839467E1
7.860542289E2,2.014736036E0,-9.607569095E1
7.865541899E2,1.633178399E0,-1.008149093E2
7.870541512E2,1.304191495E0,-1.076312028E2
7.875541122E2,1.652251230E0,-1.079270554E2
7.880540727E2,1.249435495E0,-1.121610318E2
7.885540337E2,1.894911443E0,-8.983965775E1
7.890539940E2,1.028510605E0,-6.781783001E1
7.895539550E2,2.192539266E0,-7.236613105E1
7.900539162E2,8.348850707E-1,-5.742594286E1
7.905538762E2,1.703215490E0,-5.031302898E1
7.910538367E2,4.681528736E-1,-1.042144964E2
7.915537967E2,1.108220089E0,-5.506374752E1
7.920537581E2,1.666937019E0,-7.029926402E1
7.925537181E2,1.581051232E0,-7.327705411E1
7.930536783E2,1.462653318E0,-6.306468060E1
7.935536383E2,1.951941799E0,-1.057132596E2
7.945535578E2,1.861445949E0,-1.130149735E2
7.950535185E2,9.416664473E-1,-9.728645037E1
7.955534785E2,8.487008185E-1,-1.155527669E2
7.960534385E2,1.225453156E0,-1.080569426E2
7.965533975E2,1.241655407E0,-1.123915064E2
7.970533563E2,1.417584807E0,-9.578849605E1
7.975533153E2,1.464068738E0,-1.160223469E2
7.980532762E2,1.193410984E0,-1.083562459E2
7.985532352E2,1.341031717E0,-1.010126149E2
7.990531952E2,1.225612734E0,-1.158886487E2
7.995531542E2,2.055020511E0,-9.167513024E1
8.000531145E2,1.442232463E0,-1.060868787E2
8.005530735E2,2.292607341E0,-9.275184102E1
8.010530328E2,1.942935406E0,-9.445055311E1
8.015529918E2,1.499813580E0,-9.461064931E1
8.020529510E2,2.022598684E0,-8.907150316E1
8.025529110E2,1.946316559E0,-9.798474812E1
8.030528706E2,1.677672962E0,-9.673292132E1
8.035528296E2,2.088554562E0,-1.025207401E2
8.040527879E2,2.183222223E0,-1.458670690E2
8.045527469E2,3.164845228E0,-1.396422324E2
8.050527051E2,2.999961790E0,-1.300662551E2
8.060526238E2,3.801560165E0,-1.493553913E2
8.065525828E2,3.180752147E0,-1.425368288E2
8.070525427E2,4.038913759E0,-1.510864380E2
8.075525017E2,3.289013198E0,-1.448076900E2
8.080524614E2,3.152714536E0,-1.458591419E2
8.085524204E2,2.962459757E0,-1.491389240E2
8.090523790E2,3.014932547E0,-1.457403086E2
8.095523380E2,2.927609562E0,-1.434172283E2
8.100522977E2,1.855458300E0,-1.164210319E2
8.105522577E2,1.923961058E0,-1.058844658E2
8.110522191E2,1.846157827E0,-1.119722403E2
8.115521791E2,1.900862553E0,-1.008364244E2
8.120521395E2,1.562106284E0,-1.166088553E2
8.125520995E2,2.991333467E0,-1.344668059E2
8.130520610E2,3.335226335E0,-1.397459085E2
8.135520210E2,3.959128687E0,-1.277213700E2
8.140519805E2,3.842276611E0,-1.296085741E2
8.145519415E2,3.101320859E0,-1.422817954E2
8.150519025E2,3.648906829E0,-1.284061556E2
8.155518625E2,4.167980522E0,-1.305045896E2
8.160518212E2,4.134117714E0,-1.143898183E2
8.165517812E2,3.940446522E0,-1.142248149E2
8.170517420E2,2.321692544E0,-1.026636539E2
8.180516617E2,2.756384321E0,-1.101374693E2
8.185516217E2,3.906178260E0,-1.067761496E2
8.190515823E2,3.641225083E0,-8.635060337E1
8.195515443E2,2.392782882E0,-1.103360498E2
8.200515063E2,1.947879868E0,-1.162449025E2
8.205514703E2,2.171649940E0,-1.105202199E2
8.210514365E2,1.779130094E0,-8.080744184E1
8.215514025E2,3.026243438E0,-1.070162635E2
8.220513704E2,2.870404297E0,-1.051901759E2
8.225513404E2,2.569736037E0,-1.085097312E2
8.230513093E2,1.957240560E0,-9.921764420E1
8.235512813E2,2.208164721E0,-1.181750266E2
8.240512540E2,2.571337229E0,-9.241950921E1
8.245512280E2,2.667689025E0,-1.304896153E2
8.250512026E2,2.976019463E0,-1.064147330E2
8.255511776E2,2.265412880E0,-8.410092110E1
8.260511530E2,2.867546422E0,-7.723242146E1
8.265511290E2,1.209494510E0,-3.661090711E1
8.270511063E2,1.965183238E0,-5.070323526E1
8.275510843E2,1.905314226E0,-2.640407610E1
8.280510617E2,1.036840896E0,-1.099183427E2
8.285510407E2,5.633569004E-1,-1.121272279E2
8.295510008E2,1.283706331E0,-1.539994403E1
8.300509816E2,1.859433635E0,-1.649288539E1
8.305509626E2,1.980019393E0,-4.338518399E1
8.310509445E2,1.750672840E0,-3.456092856E1
8.315509265E2,1.768196929E0,-4.217387067E1
8.320509083E2,2.273134420E0,-3.221351194E1
8.325508903E2,7.062502955E-1,-1.392753728E2
8.330508709E2,1.135566880E0,-9.152037412E1
8.335508529E2,1.135152075E0,-1.047207613E2
8.340508346E2,2.104999236E0,-5.098317819E1
8.345508166E2,1.599431064E0,-3.024509775E1
8.350507979E2,1.821567260E0,-4.948000153E1
8.355507799E2,1.850375013E0,-4.688264666E1
8.360507621E2,1.571858903E0,-4.336212376E1
8.365507451E2,2.254684651E0,-4.171548884E1
8.370507268E2,1.871912748E0,-4.268003524E1
8.375507098E2,2.312295397E0,-3.720439798E1
8.380506945E2,1.840106833E0,-2.982036524E1
8.385506775E2,2.365381703E0,-2.862741660E1
8.390506600E2,2.316454919E0,-3.746235113E1
8.395506430E2,2.418890624E0,-3.503993065E1
8.400506272E2,7.974021402E-1,-1.053501365E2
8.410505952E2,1.646293108E0,-9.632962251E1
8.415505802E2,1.701701058E0,-9.893186679E1
8.420505640E2,2.219311450E0,-9.634799381E1
8.425505490E2,6.299566412E-1,-1.063009980E2
8.430505340E2,1.328721515E0,-1.230778474E2
8.435505190E2,2.149495013E-1,-1.051010982E2
8.440505040E2,1.980805787E0,-1.117445590E2
8.445504890E2,1.250288630E0,-1.084349488E2
8.450504743E2,1.548623586E0,-1.191143560E2
8.455504603E2,2.101973792E0,-8.481450123E1
8.460504443E2,1.356271874E0,-1.770409501E2
8.465504293E2,1.445353588E0,-7.535519940E1
8.470504152E2,3.175197566E0,-9.935213815E1
8.475503992E2,1.391638163E0,-1.102985280E2
8.480503827E2,1.130188287E0,-6.584902432E1
8.485503667E2,7.753227878E-1,-9.006623786E1
8.490503512E2,1.152179350E0,-1.060101036E2
8.495503342E2,4.788010177E-1,-1.779996737E2
8.500503186E2,1.136637215E0,-1.409306866E2
8.505503016E2,1.096485603E0,-1.276300112E2
8.510502830E2,2.091986848E0,-1.303517547E2
8.515502670E2,2.883975307E0,-1.322133565E2
8.520502504E2,2.558987060E0,-1.364391479E2
8.530502142E2,4.580467743E0,-1.474857390E2
8.535501952E2,3.081803505E0,-1.666219788E2
8.540501752E2,2.979134718E0,-1.495847503E2
8.545501542E2,3.232051464E0,-1.397093843E2
8.550501326E2,3.476853611E0,-1.680686750E2
8.555501106E2,3.451934961E0,1.749333279E2
8.560500882E2,3.878172593E0,-1.464298055E2
8.565500652E2,3.971538590E0,-1.413904953E2
