"t (s)","Inclination (deg)","Rotation (deg)"
8.983303861E2,7.254707925E0,1.486255957E1
8.988303151E2,7.396180288E0,1.441189928E1
8.993302457E2,7.582737357E0,2.150865720E1
8.998301757E2,7.299842031E0,1.599213836E1
9.003301059E2,7.000314336E0,1.639075473E1
9.008300359E2,6.616413248E0,1.556552715E1
9.013299666E2,6.046470040E0,1.780981366E1
9.018298976E2,6.008827671E0,1.794290931E1
9.023298284E2,5.496592230E0,1.182004428E1
9.028297594E2,5.349898245E0,2.026244321E1
9.033296915E2,5.441354884E0,1.597594075E1
9.038296235E2,5.321286289E0,2.031790219E1
9.043295548E2,5.332797986E0,2.248426597E1
9.048294867E2,3.553708989E0,4.108894618E1
9.058293501E2,2.329342494E0,8.709025623E1
9.063292837E2,2.331318223E0,9.072739053E1
9.068292157E2,2.234233175E0,8.363758814E1
9.073291472E2,2.385360924E0,8.819349634E1
9.078290782E2,1.842982380E0,9.208306982E1
9.083290094E2,2.065446945E0,1.031101878E2
9.088289404E2,1.874900343E0,9.154303867E1
9.093288710E2,1.205591692E0,9.303047684E1
9.098288010E2,1.571007299E0,9.463890699E1
9.103287312E2,8.643033383E-1,9.739137249E1
9.108286612E2,1.211642058E0,9.600900595E1
9.113285912E2,1.868904450E0,9.481721625E1
9.118285212E2,1.718853833E0,1.046898872E2
9.123284511E2,7.671526683E-1,1.049571623E2
9.128283821E2,1.059700679E0,1.073145744E2
9.133283126E2,8.769415653E-1,9.172525487E1
9.138282436E2,1.426159646E0,1.012757097E2
9.143281731E2,1.337426764E0,8.751208396E1
9.148281041E2,2.637013474E-1,6.472711571E1
9.153280364E2,1.110556222E0,8.521746751E1
9.158279674E2,1.970125297E-1,5.665929265E1
9.163278985E2,9.027743668E-1,9.914290017E1
9.168278305E2,6.963280648E-1,7.383550084E1
9.173277620E2,1.182229654E0,8.837320289E1
9.183276235E2,5.626245381E-1,8.673983936E1
9.188275545E2,2.565241766E0,9.862212620E1
9.193274869E2,1.433563587E0,8.327594839E1
9.198274179E2,2.645934242E0,9.251186339E1
9.203273484E2,2.294484303E0,1.124887259E2
9.208272794E2,1.693964346E0,1.021691886E2
9.213272101E2,3.794388081E0,6.046771802E1
9.218271401E2,3.218516324E0,4.992653235E1
9.223270719E2,3.196746542E0,5.717926057E1
9.228270029E2,3.080856314E0,5.453902847E1
9.233269328E2,2.925100873E0,5.016352623E1
9.238268638E2,3.099774976E0,5.247926494E1
9.243267950E2,3.755752502E0,5.290067502E1
9.248267250E2,3.151319122E0,4.310288386E1
9.253266551E2,2.745048478E0,3.657019038E1
9.258265851E2,2.523290373E0,4.283569969E1
9.263265152E2,2.357287869E0,6.061782915E1
9.268264452E2,2.447047748E0,9.529704810E1
9.273263754E2,1.879577197E0,9.021641362E1
9.278263054E2,1.816260612E0,8.302462607E1
9.283262359E2,1.673768009E0,9.295988578E1
9.288261659E2,1.089198118E0,1.095827452E2
9.293260954E2,3.143514804E0,1.022274634E2
9.298260254E2,6.549832682E-1,9.633146959E1
9.303259540E2,2.328859271E0,1.028446631E2
9.313258145E2,1.766449751E0,8.482367075E1
9.318257445E2,1.776269046E0,8.706137685E1
9.323256750E2,2.631623778E0,1.518214099E2
9.328256040E2,4.024268956E0,1.636197238E2
9.333255335E2,4.359154801E0,1.551292337E2
9.338254635E2,4.863873656E0,1.648538430E2
9.343253937E2,4.724018204E0,1.632115669E2
9.348253237E2,3.762256124E0,1.701741104E2
9.353252520E2,3.845482016E0,1.654887898E2
9.358251830E2,4.134850164E0,1.639714807E2
9.363251137E2,4.180264855E0,1.632453907E2
9.368250467E2,4.265847134E0,1.729626177E2
9.373249789E2,4.109798499E0,1.625891162E2
9.378249129E2,3.839814715E0,1.659513320E2
9.383248466E2,3.915099809E0,1.610899323E2
9.388247816E2,3.409313690E0,1.621492010E2
9.393247160E2,2.977380662E0,1.476311516E2
